fragment_id,parent_neuron_id,block_100um,proofread_batch,x_um,y_um,path_length_um,caliber_mean_um,caliber_var,branch_count,tortuosity,pre_synapses,post_synapses,mito_volume_fraction,mean_intensity,label,contains_error
F0884,40316,1-4,B5,119.8,442.0,53.6,0.15,0.0182,10,0.685,10,1,0.06,121.9,axon,0
F0885,40062,6-0,B5,652.7,10.7,92.4,0.73,0.0345,1,0.64,3,1,0.042,114.7,axon,0
F0886,40561,0-5,B6,88.4,521.9,38.5,1.793,0.1702,3,1.207,0,1,0.041,92.1,glia_process,0
F0887,40545,6-6,B2,638.2,631.4,18.3,0.424,0.0733,2,1.441,0,0,0.018,124.0,glia_process,1
F0888,40369,1-5,B2,143.8,569.0,12.4,1.274,0.0513,3,1.081,1,2,0.225,112.5,smooth_dendrite,0
F0889,40277,7-1,B2,715.5,164.7,30.9,0.406,0.0323,5,0.465,1,4,0.061,104.6,spiny_dendrite,0
F0890,40096,3-2,B1,311.9,256.1,95.2,0.494,0.0318,2,1.371,10,0,0.09,124.9,axon,0
F0891,40123,6-3,B5,698.2,377.0,14.2,0.424,0.0257,3,1.781,1,1,0.143,101.3,axon,0
F0892,40358,4-6,B6,469.9,666.8,31.7,0.437,0.0163,7,3.413,0,5,0.071,139.5,smooth_dendrite,1
F0893,40243,0-4,B6,94.8,494.6,94.7,0.557,0.0249,1,1.4,0,1,0.285,119.0,spiny_dendrite,1
F0894,40371,6-4,B6,677.4,467.6,188.5,0.907,0.0422,1,0.692,1,11,0.131,122.0,smooth_dendrite,0
F0895,40202,0-7,B4,81.8,752.6,11.7,0.552,0.0565,3,0.366,4,0,0.068,121.0,axon,1
F0896,40075,2-7,B1,245.2,793.7,98.3,0.096,0.0187,12,0.939,4,1,0.021,129.8,axon,0
F0897,40089,0-5,B2,53.3,523.3,14.9,0.534,0.0124,1,0.682,3,5,0.038,95.2,axon,0
F0898,40600,1-6,B3,117.5,606.0,5.8,0.774,0.0337,2,1.261,1,0,0.115,119.9,glia_process,0
F0899,40274,6-4,B6,617.8,446.6,31.7,0.342,0.0714,3,1.047,2,1,0.061,111.6,axon,0
F0900,40358,4-6,B6,485.6,605.8,66.8,0.368,0.0091,4,2.995,2,1,0.028,140.9,axon,0
F0901,40324,5-5,B2,548.8,568.2,23.9,0.266,0.0394,4,1.932,2,1,0.031,115.6,axon,0
F0902,40310,4-2,B1,447.6,211.6,37.9,0.388,0.3949,12,0.477,6,6,0.097,134.7,merged_object,1
F0903,40066,3-0,B4,334.5,20.0,17.0,0.223,0.0052,2,1.819,2,3,0.057,117.9,axon,0
F0904,40151,6-5,B3,627.1,520.9,69.3,0.2,0.0229,2,1.02,4,3,0.052,127.2,axon,1
F0905,40177,6-5,B6,635.8,533.2,20.4,1.63,0.0858,6,1.076,1,15,0.07,128.0,spiny_dendrite,0
F0906,40485,2-0,B3,290.5,38.1,74.3,0.369,0.0813,3,0.99,1,1,0.049,136.0,smooth_dendrite,0
F0907,40356,3-3,B1,394.9,388.9,23.8,0.557,0.0419,1,2.687,1,1,0.138,109.8,axon,0
F0908,40455,3-0,B5,311.6,40.7,24.6,0.271,0.0437,3,1.823,0,1,0.153,118.4,smooth_dendrite,0
F0909,40590,4-4,B1,440.9,485.7,19.3,0.529,0.1334,3,1.285,0,0,0.035,138.5,glia_process,0
F0910,40443,6-0,B6,641.3,96.1,14.2,0.664,0.0146,11,1.314,1,8,0.038,109.3,smooth_dendrite,0
F0911,40040,2-2,B5,257.8,296.8,27.8,0.272,0.0945,1,0.772,1,4,0.044,109.4,spiny_dendrite,0
F0912,40514,5-1,B4,528.8,156.2,17.4,0.216,0.1287,1,0.92,0,0,0.021,79.9,glia_process,0
F0913,40265,0-6,B6,28.9,639.5,34.2,0.592,0.0417,1,0.37,1,2,0.09,128.3,spiny_dendrite,0
F0914,40244,4-4,B2,446.7,407.3,4.7,0.089,0.0151,2,1.004,5,5,0.059,129.7,axon,0
F0915,40294,4-5,B1,447.7,511.8,51.7,0.251,0.041,2,1.543,1,6,0.184,116.5,spiny_dendrite,0
F0916,40105,7-7,B1,767.6,716.8,39.4,0.454,0.0499,8,2.083,5,4,0.054,123.7,merged_object,1
F0917,40289,6-4,B1,626.5,417.1,13.6,1.658,0.0137,10,1.575,0,2,0.071,108.9,spiny_dendrite,0
F0918,40061,6-2,B6,677.8,215.9,198.6,0.273,0.05,1,0.945,3,0,0.179,124.2,axon,1
F0919,40212,7-4,B6,729.9,479.3,6.2,0.284,0.0642,5,1.241,1,9,0.161,126.1,spiny_dendrite,0
F0920,40281,0-7,B2,13.5,708.3,18.0,0.361,0.0454,3,0.65,3,0,0.035,130.6,axon,0
F0921,40237,4-4,B6,439.5,455.7,14.0,0.88,0.0597,2,0.847,1,3,0.071,129.4,spiny_dendrite,1
F0922,40560,1-2,B3,174.1,246.8,46.0,0.356,0.1013,4,1.201,0,1,0.025,109.8,glia_process,0
F0923,40140,4-1,B1,453.1,191.8,10.9,0.278,0.0215,1,0.751,3,0,0.047,106.2,axon,1
F0924,40321,3-7,B4,398.8,700.3,56.5,1.439,0.0185,3,0.995,2,1,0.135,145.2,axon,0
F0925,40398,1-7,B1,126.5,783.2,16.7,0.382,0.0361,2,0.929,1,1,0.082,109.9,axon,0
F0926,40502,4-4,B3,480.8,403.3,10.1,0.313,0.1345,4,1.579,1,1,0.047,131.4,glia_process,1
F0927,40102,4-3,B1,497.3,379.4,79.1,0.165,0.0344,1,0.568,1,1,0.057,113.7,axon,1
F0928,40400,5-5,B5,557.0,588.8,146.6,0.531,0.0443,8,2.413,0,5,0.031,117.7,merged_object,1
F0929,40046,6-6,B1,643.3,604.5,38.5,0.488,0.0092,1,0.685,3,2,0.067,125.0,axon,0
F0930,40586,2-0,B6,226.6,72.0,17.1,0.691,0.2271,1,0.736,0,1,0.093,124.6,glia_process,0
F0931,40071,5-4,B3,563.0,431.9,75.1,0.143,0.0904,3,3.694,0,2,0.083,136.5,spiny_dendrite,0
F0932,40226,7-7,B5,734.9,731.9,67.0,0.201,0.01,2,0.447,1,1,0.026,124.7,axon,0
F0933,40149,1-1,B5,112.8,186.9,17.5,0.376,0.0387,2,0.168,2,12,0.14,128.2,spiny_dendrite,0
F0934,40035,0-6,B4,18.6,697.6,24.6,8.375,0.0592,2,0.708,1,5,0.132,124.4,spiny_dendrite,0
F0935,40032,7-7,B1,732.5,704.1,89.6,1.525,0.1584,3,1.03,0,7,0.224,121.1,spiny_dendrite,0
F0936,40100,2-6,B3,293.4,612.1,11.8,0.266,0.0256,2,1.099,3,1,0.071,104.6,axon,0
F0937,40205,2-6,B5,203.7,656.7,39.3,0.155,0.2007,14,1.165,1,6,0.066,105.9,merged_object,1
F0938,40225,3-7,B1,368.7,709.0,11.1,0.393,0.022,2,1.041,8,1,0.123,143.1,axon,0
F0939,40185,0-1,B1,13.2,103.6,32.6,1.367,0.0241,5,0.863,1,6,0.051,134.5,spiny_dendrite,0
F0940,40148,6-7,B4,692.2,719.1,26.6,0.339,0.014,0,0.601,0,1,0.072,133.2,axon,1
F0941,40319,0-7,B3,99.7,792.3,23.1,0.611,0.0216,2,0.728,0,7,0.125,124.5,spiny_dendrite,0
F0942,40078,5-0,B2,543.7,60.3,113.3,0.907,0.005,3,0.582,1,1,0.08,108.5,axon,0
F0943,40177,6-5,B6,678.6,542.4,14.4,1.435,0.1068,4,2.36,1,11,0.088,130.3,spiny_dendrite,0
F0944,40249,5-1,B2,584.0,190.2,120.2,0.215,0.0417,2,1.283,1,6,0.067,84.0,spiny_dendrite,1
F0945,40394,5-6,B5,569.5,611.3,31.0,3.169,0.0102,2,1.899,0,5,0.156,135.3,smooth_dendrite,0
F0946,40154,2-7,B2,288.1,775.2,24.7,0.25,0.0179,7,0.362,3,1,0.077,129.7,axon,0
F0947,40309,6-1,B4,652.9,121.2,59.1,0.29,0.0061,1,3.802,6,1,0.062,110.2,axon,1
F0948,40088,4-6,B5,461.0,630.0,11.4,0.97,0.0538,3,0.508,1,3,0.067,141.7,spiny_dendrite,0
F0949,40203,6-4,B2,624.4,429.0,14.3,0.979,0.1489,7,0.62,0,4,0.073,126.1,spiny_dendrite,0
F0950,40349,1-6,B3,179.9,686.8,53.2,0.25,0.0081,2,1.2,4,4,0.056,125.2,axon,0
F0951,40533,7-4,B6,732.1,469.2,25.6,0.404,0.0261,16,1.751,0,0,0.031,122.9,glia_process,1
F0952,40202,0-7,B4,24.1,775.9,16.0,0.562,0.1031,2,0.358,0,5,0.096,117.9,spiny_dendrite,0
F0953,40135,2-1,B3,274.3,181.4,44.9,0.446,0.0076,4,4.403,3,1,0.04,120.6,axon,0
F0954,40474,1-4,B4,117.1,442.0,48.7,0.489,0.0607,2,0.459,0,5,0.041,122.0,smooth_dendrite,0
F0955,40055,4-0,B6,460.8,4.6,64.1,0.211,0.0124,4,2.542,9,1,0.096,124.6,axon,0
F0956,40110,0-5,B1,25.9,557.4,19.9,0.391,0.0213,3,0.546,2,3,0.05,94.3,axon,1
F0957,40106,1-2,B4,105.7,245.5,27.9,0.214,0.01,2,2.555,3,2,0.199,120.8,axon,0
F0958,40298,3-0,B2,389.2,72.9,18.9,0.673,0.0332,3,1.06,0,3,0.17,118.1,spiny_dendrite,0
F0959,40394,5-6,B5,588.7,608.1,63.7,3.886,0.0091,2,2.184,0,4,0.128,132.0,smooth_dendrite,0
F0960,40596,7-7,B5,745.9,724.0,40.5,0.323,0.073,2,1.501,0,0,0.021,131.1,glia_process,1
F0961,40174,2-3,B6,252.8,358.8,51.6,0.457,0.0056,1,0.454,8,1,0.058,127.0,axon,1
F0962,40001,0-3,B1,85.2,380.1,11.6,0.131,0.0305,6,0.656,1,11,0.078,117.7,spiny_dendrite,0
F0963,40540,1-0,B2,120.0,28.5,58.4,0.931,0.1498,2,3.497,0,0,0.047,120.2,glia_process,1
F0964,40187,0-4,B1,84.5,434.3,51.3,0.737,0.0253,3,0.747,4,2,0.21,123.6,axon,0
F0965,40041,2-5,B1,216.6,524.8,32.6,1.325,0.0415,6,1.993,3,2,0.06,119.0,axon,0
F0966,40134,2-3,B2,287.1,303.4,35.3,1.033,0.0501,5,2.87,1,11,0.012,122.2,spiny_dendrite,0
F0967,40380,1-3,B4,185.6,396.0,48.5,0.246,0.0336,3,4.154,6,1,0.067,147.4,axon,0
F0968,40338,4-2,B4,405.2,218.2,18.9,0.138,0.0308,2,1.351,5,1,0.061,133.0,axon,0
F0969,40376,7-6,B2,780.3,605.2,21.6,0.105,0.0316,4,0.852,0,2,0.076,114.9,smooth_dendrite,0
F0970,40337,1-0,B3,144.1,53.5,34.4,0.339,0.059,2,1.481,0,5,0.163,121.9,smooth_dendrite,0
F0971,40253,3-1,B1,302.5,159.0,25.8,0.261,0.0142,3,1.295,1,2,0.167,128.7,axon,0
F0972,40054,2-0,B1,201.4,74.9,17.8,0.916,0.0388,3,1.353,1,18,0.088,121.5,spiny_dendrite,1
F0973,40167,3-5,B2,364.2,558.5,34.3,0.818,0.0212,10,1.228,1,0,0.102,133.9,axon,1
F0974,40394,5-6,B5,541.0,623.4,37.1,2.341,0.0116,2,1.482,3,1,0.086,134.3,axon,1
F0975,40301,0-5,B2,56.2,590.9,17.9,0.249,0.0719,1,0.302,1,1,0.067,97.7,axon,1
F0976,40235,5-5,B6,580.7,557.6,16.3,2.921,0.0761,3,0.308,1,4,0.116,113.5,spiny_dendrite,1
F0977,40116,1-5,B1,147.7,550.8,53.6,0.576,0.0147,3,0.334,4,1,0.222,110.4,axon,0
F0978,40307,3-0,B3,345.9,91.4,77.2,0.36,0.0739,3,0.587,6,0,0.086,120.6,axon,0
F0979,40578,2-0,B4,211.4,15.9,24.6,0.214,0.0709,4,2.527,0,0,0.117,134.4,glia_process,1
F0980,40301,0-5,B2,69.6,572.8,17.5,0.638,0.0813,1,0.47,1,2,0.034,99.3,axon,0
F0981,40377,7-1,B2,729.8,147.5,15.3,0.724,0.0201,4,0.403,1,10,0.048,96.0,smooth_dendrite,0
F0982,40423,6-7,B3,664.2,714.7,35.4,0.239,0.0332,1,0.879,4,1,0.085,135.8,axon,0
F0983,40020,2-1,B3,225.8,168.6,60.2,0.304,0.021,2,1.255,3,0,0.086,127.9,axon,0
F0984,40518,2-3,B4,258.6,306.3,14.9,0.25,0.3514,3,0.791,0,0,0.019,130.4,glia_process,0
F0985,40424,4-5,B4,427.9,518.7,68.1,0.309,0.044,1,0.772,1,0,0.044,122.7,axon,0
F0986,40011,7-3,B3,795.6,323.0,48.2,0.237,0.146,6,1.914,1,2,0.146,116.4,spiny_dendrite,0
F0987,40069,6-4,B3,609.9,479.6,34.7,0.403,0.0532,2,0.552,0,3,0.163,124.6,spiny_dendrite,1
F0988,40385,2-3,B1,224.6,346.8,13.9,0.43,0.0319,2,1.132,0,4,0.091,129.0,smooth_dendrite,0
F0989,40155,4-7,B5,432.4,706.4,31.6,0.569,0.081,2,1.87,0,6,0.053,120.3,spiny_dendrite,1
F0990,40115,2-7,B4,239.9,726.0,17.4,0.472,0.0219,3,0.402,7,1,0.131,134.2,axon,1
F0991,40335,1-6,B3,126.0,622.5,34.9,0.359,0.0569,4,1.564,15,0,0.072,123.8,axon,1
F0992,40301,0-5,B2,2.8,537.4,8.6,0.866,0.1817,2,0.424,0,8,0.123,98.8,spiny_dendrite,0
F0993,40182,7-3,B1,706.3,303.2,33.6,0.462,0.019,2,3.519,7,1,0.066,118.0,axon,0
F0994,40383,7-1,B5,766.2,139.3,46.3,0.283,0.007,3,1.817,4,1,0.092,95.6,axon,0
F0995,40189,1-0,B3,152.0,75.5,27.5,2.012,0.0641,5,1.798,0,2,0.107,111.9,spiny_dendrite,1
F0996,40487,0-2,B2,58.2,290.0,28.1,0.695,0.0127,1,1.38,2,1,0.139,128.5,axon,0
F0997,40080,3-2,B4,372.5,289.3,40.1,0.667,0.0576,3,1.288,1,7,0.053,117.0,spiny_dendrite,0
F0998,40307,3-0,B3,310.9,1.5,57.2,0.513,0.1345,4,0.616,1,2,0.088,122.1,spiny_dendrite,0
F0999,40217,7-1,B6,733.6,178.8,32.0,0.97,0.0206,1,0.892,2,2,0.059,95.5,axon,0
F1000,40446,3-0,B3,361.0,39.9,30.4,0.267,0.017,5,1.578,1,11,0.089,113.1,smooth_dendrite,0
F1001,40184,7-0,B5,724.4,25.7,11.0,0.85,0.1125,1,0.843,1,3,0.063,143.8,spiny_dendrite,0
F1002,40437,1-1,B4,143.7,198.8,83.2,0.695,0.0286,6,0.603,1,3,0.056,133.2,smooth_dendrite,0
F1003,40424,4-5,B4,463.0,569.3,47.7,0.606,0.0659,1,0.999,0,2,0.157,121.7,smooth_dendrite,1
F1004,40344,2-2,B2,256.8,277.7,9.5,0.42,0.072,1,4.662,0,3,0.058,109.6,smooth_dendrite,0
F1005,40544,0-2,B3,62.5,230.4,41.6,0.382,0.0403,3,2.665,0,1,0.107,119.8,glia_process,1
F1006,40414,2-4,B1,232.7,406.8,66.6,0.909,0.024,4,0.843,4,1,0.017,132.1,axon,0
F1007,40042,0-4,B4,20.6,453.2,25.5,0.283,0.0891,8,1.564,1,3,0.052,116.0,spiny_dendrite,0
F1008,40081,5-1,B3,524.1,101.7,73.2,1.003,0.1127,3,1.432,1,7,0.109,71.8,spiny_dendrite,0
F1009,40255,1-2,B3,103.3,286.0,8.7,0.277,0.168,8,2.215,1,2,0.044,121.6,spiny_dendrite,0
F1010,40083,1-5,B5,107.8,509.1,13.4,0.414,0.0181,2,0.796,1,2,0.104,103.0,axon,0
F1011,40323,7-5,B6,731.5,583.0,18.1,0.605,0.187,2,1.662,1,5,0.088,122.2,spiny_dendrite,0
F1012,40472,0-3,B6,19.4,334.7,5.3,0.632,0.0361,7,0.578,1,2,0.046,113.1,smooth_dendrite,0
F1013,40391,6-5,B1,605.9,579.1,10.7,0.357,0.0728,2,1.991,0,6,0.097,127.2,smooth_dendrite,1
F1014,40130,4-1,B3,477.1,178.5,54.9,0.737,0.0206,3,0.991,2,2,0.084,111.8,axon,0
F1015,40595,3-7,B1,328.0,732.8,121.2,0.665,0.0468,4,0.749,0,1,0.057,142.3,glia_process,0
F1016,40484,0-1,B2,25.1,164.6,22.8,2.078,0.0358,11,4.29,0,11,0.116,150.9,smooth_dendrite,1
F1017,40309,6-1,B4,681.7,169.8,99.4,0.458,0.0364,1,3.683,1,6,0.057,111.2,spiny_dendrite,0
F1018,40489,4-6,B5,472.5,635.2,11.8,0.146,0.1377,1,2.405,1,7,0.178,143.6,smooth_dendrite,0
F1019,40111,7-0,B6,717.1,4.2,19.1,0.418,0.0223,3,0.744,21,1,0.031,148.1,axon,1
F1020,40395,5-6,B4,531.9,651.0,56.7,0.171,0.0151,2,0.888,3,0,0.217,130.8,axon,0
F1021,40290,5-6,B5,537.5,670.4,90.2,0.523,0.0498,4,0.571,0,5,0.151,133.3,spiny_dendrite,0
F1022,40131,3-5,B5,375.4,507.3,24.0,0.343,0.2454,1,1.383,1,7,0.159,127.5,spiny_dendrite,1
F1023,40518,2-3,B4,257.6,347.5,12.1,0.281,0.6093,7,0.756,1,0,0.01,131.8,glia_process,0
F1024,40137,7-5,B6,761.1,538.9,13.3,0.32,0.0169,4,4.189,0,3,0.081,118.6,spiny_dendrite,1
F1025,40178,2-2,B6,202.8,215.0,32.3,1.273,0.0357,2,5.926,0,13,0.079,109.0,spiny_dendrite,0
F1026,40395,5-6,B4,530.6,625.7,33.6,0.473,0.0409,2,0.793,0,3,0.17,129.2,smooth_dendrite,0
F1027,40272,6-6,B4,649.3,666.2,26.3,0.43,0.0161,2,2.086,2,1,0.05,123.2,axon,1
F1028,40290,5-6,B5,594.4,652.6,61.7,0.226,0.0179,3,0.402,1,1,0.21,132.2,axon,0
F1029,40029,3-3,B2,307.6,321.2,20.1,0.103,0.0276,4,0.192,1,2,0.055,116.3,axon,0
F1030,40094,2-3,B5,270.6,385.3,14.9,0.237,0.011,1,1.529,1,6,0.142,128.8,spiny_dendrite,1
F1031,40436,6-2,B1,639.2,296.5,47.5,0.245,0.0354,10,4.092,1,2,0.154,126.1,smooth_dendrite,1
F1032,40009,0-0,B4,70.7,16.0,17.1,0.07,0.0793,3,1.007,8,3,0.048,131.3,axon,0
F1033,40009,0-0,B4,86.7,0.2,27.3,0.079,0.0429,2,1.096,12,3,0.047,129.8,axon,0
F1034,40410,7-1,B3,793.5,160.0,7.3,0.832,0.1041,3,2.549,0,7,0.169,100.0,smooth_dendrite,0
F1035,40319,0-7,B3,93.9,758.6,21.9,0.402,0.005,1,0.837,2,1,0.115,122.1,axon,0
F1036,40271,2-5,B2,205.7,547.9,66.5,0.625,0.014,1,0.911,2,1,0.051,116.3,axon,0
F1037,40461,0-6,B2,96.5,654.4,33.3,0.691,0.0518,2,2.506,0,4,0.366,128.7,smooth_dendrite,0
F1038,40189,1-0,B3,151.0,20.5,32.8,0.695,0.0298,5,1.443,3,1,0.104,114.6,axon,0
F1039,40212,7-4,B6,756.1,455.3,11.6,0.265,0.0401,6,1.762,5,2,0.134,128.3,axon,0
F1040,40464,6-6,B6,628.7,605.2,20.0,0.345,0.069,10,0.772,1,2,0.225,125.4,smooth_dendrite,1
F1041,40072,7-5,B1,729.2,594.0,10.2,0.47,0.0462,2,2.121,1,13,0.261,108.3,spiny_dendrite,1
F1042,40306,3-3,B3,349.7,342.4,62.6,0.176,0.0865,4,0.989,2,4,0.098,101.5,spiny_dendrite,0
F1043,40458,7-3,B3,704.6,380.9,11.4,0.6,0.07,1,1.835,0,4,0.111,114.4,smooth_dendrite,0
F1044,40466,3-0,B1,361.9,31.0,43.9,1.33,0.0909,1,0.739,0,0,0.126,126.2,smooth_dendrite,1
F1045,40220,5-3,B5,513.2,318.0,30.4,1.141,0.1434,5,1.569,0,3,0.069,116.7,spiny_dendrite,0
F1046,40489,4-6,B5,471.7,647.6,17.5,0.1,0.0551,3,2.154,2,3,0.057,145.9,axon,0
F1047,40543,1-5,B5,177.2,512.1,28.8,0.572,0.0539,2,1.384,0,1,0.042,103.6,glia_process,0
F1048,40364,6-5,B2,605.4,507.4,12.9,0.525,0.0329,1,0.875,0,4,0.081,134.1,smooth_dendrite,0
F1049,40087,4-1,B1,496.1,147.1,95.5,0.518,0.018,5,1.276,4,0,0.027,111.3,axon,0
F1050,40287,1-6,B5,121.2,617.9,92.6,2.153,0.0256,4,3.706,2,2,0.085,120.5,axon,0
F1051,40201,4-3,B4,491.9,331.9,52.8,0.356,0.0071,6,1.465,8,1,0.027,102.8,axon,0
F1052,40287,1-6,B5,166.3,611.9,50.8,2.057,0.0169,3,3.707,2,1,0.142,118.0,axon,0
F1053,40321,3-7,B4,322.8,737.3,36.4,0.93,0.0147,2,1.146,5,1,0.051,144.3,axon,0
F1054,40437,1-1,B4,177.8,195.3,90.9,0.216,0.009,3,0.461,4,1,0.025,134.3,axon,0
F1055,40386,0-2,B5,50.8,245.0,61.8,0.342,0.03,3,1.432,0,4,0.197,126.6,smooth_dendrite,0
F1056,40163,6-2,B2,699.2,275.0,42.7,0.503,0.0067,1,1.504,12,1,0.047,116.0,axon,0
F1057,40305,5-7,B5,505.4,753.2,22.8,0.836,0.0491,9,0.897,1,6,0.19,133.1,spiny_dendrite,0
F1058,40395,5-6,B4,577.2,694.6,34.2,0.201,0.0288,2,0.75,5,1,0.187,127.7,axon,0
F1059,40271,2-5,B2,221.1,578.8,87.8,0.771,0.0121,2,0.522,5,1,0.068,113.5,axon,0
F1060,40035,0-6,B4,82.5,621.0,58.7,1.14,0.0222,1,0.627,2,1,0.178,125.7,axon,1
F1061,40149,1-1,B5,103.2,116.7,19.3,0.199,0.0616,2,0.294,1,9,0.26,127.7,spiny_dendrite,1
F1062,40547,0-4,B5,61.6,440.3,17.5,0.505,0.1439,5,3.084,0,0,0.017,129.9,glia_process,1
F1063,40532,7-6,B6,793.2,672.4,31.0,0.321,0.1605,1,1.129,0,1,0.027,116.6,glia_process,0
F1064,40401,3-2,B6,365.4,256.2,33.9,0.09,0.0454,2,1.194,7,1,0.105,121.2,axon,0
F1065,40005,5-0,B2,581.1,50.2,50.0,0.194,0.0477,1,1.207,4,1,0.127,116.4,axon,0
F1066,40393,1-3,B6,124.3,353.2,48.2,0.392,0.0248,2,1.512,2,3,0.105,154.4,axon,0
F1067,40339,5-2,B2,501.3,272.8,47.6,1.809,0.0512,11,0.564,1,4,0.114,110.5,smooth_dendrite,0
F1068,40333,6-1,B2,686.0,167.2,47.5,0.211,0.0322,1,1.574,2,0,0.032,113.7,axon,0
F1069,40494,3-7,B1,377.5,739.3,85.4,0.466,0.0413,4,2.407,1,1,0.051,142.0,axon,0
F1070,40263,7-4,B5,763.5,407.0,33.1,0.958,0.2746,2,1.609,1,6,0.059,127.0,merged_object,1
F1071,40401,3-2,B6,392.4,234.9,51.4,0.255,0.1073,5,0.968,2,2,0.235,121.3,smooth_dendrite,0
F1072,40080,3-2,B4,394.3,250.1,60.3,0.4,0.0615,2,1.016,0,5,0.032,118.2,spiny_dendrite,0
F1073,40519,1-3,B6,130.1,396.0,53.1,0.984,0.0346,3,2.621,0,0,0.029,149.5,glia_process,1
F1074,40483,5-0,B6,573.4,41.6,18.7,1.393,0.009,5,0.613,0,4,0.04,110.4,smooth_dendrite,0
F1075,40548,7-6,B2,786.1,614.5,63.9,0.046,0.1237,4,2.151,0,1,0.04,105.4,glia_process,0
F1076,40186,7-6,B5,734.3,608.0,14.0,0.138,0.0141,2,2.331,8,1,0.118,109.9,axon,0
F1077,40177,6-5,B6,612.9,524.1,21.3,1.226,0.0916,4,2.578,0,15,0.119,131.6,spiny_dendrite,0
F1078,40137,7-5,B6,736.0,516.9,25.9,0.312,0.0093,3,2.128,5,1,0.052,117.9,axon,0
F1079,40201,4-3,B4,413.6,320.0,54.4,0.528,0.0078,6,1.834,3,1,0.03,104.3,axon,1
F1080,40052,7-2,B1,739.4,290.6,47.0,0.337,0.0351,1,2.251,3,1,0.066,120.5,axon,1
F1081,40365,3-0,B1,376.2,34.0,17.2,1.042,0.0335,2,0.403,1,4,0.084,124.9,smooth_dendrite,0
F1082,40491,7-2,B5,736.2,226.6,118.9,1.359,0.4673,4,0.388,1,4,0.029,125.4,merged_object,1
F1083,40234,2-6,B4,279.9,610.2,22.3,0.387,0.0398,2,4.898,2,1,0.059,107.3,axon,0
F1084,40469,1-1,B3,143.0,164.7,91.3,1.052,0.041,2,2.553,0,4,0.179,128.4,smooth_dendrite,0
F1085,40361,4-3,B4,472.3,393.3,26.4,0.213,0.0137,1,0.419,2,1,0.045,109.8,axon,0
F1086,40094,2-3,B5,228.9,371.4,44.1,0.102,0.0118,1,0.784,3,2,0.085,124.0,axon,0
F1087,40063,6-5,B2,633.4,597.0,20.3,0.58,0.0285,9,0.331,0,27,0.116,128.4,spiny_dendrite,0
F1088,40017,2-4,B3,237.9,428.8,33.9,1.681,0.007,1,0.624,1,1,0.049,114.7,axon,1
F1089,40244,4-4,B2,449.4,444.7,8.6,0.216,0.0482,2,1.054,1,7,0.058,129.5,spiny_dendrite,0
F1090,40105,7-7,B1,729.8,748.0,14.0,0.396,0.0197,3,1.279,1,6,0.047,123.1,spiny_dendrite,0
F1091,40236,1-2,B1,135.5,249.3,62.1,0.53,0.0953,2,0.898,0,2,0.132,113.4,spiny_dendrite,0
F1092,40142,5-2,B4,589.5,225.4,27.9,0.401,0.0241,4,0.539,1,8,0.091,127.7,spiny_dendrite,0
F1093,40272,6-6,B4,602.8,678.2,18.5,0.246,0.0105,1,3.775,1,1,0.059,121.8,axon,0
F1094,40561,0-5,B6,3.5,581.0,28.9,1.991,0.1274,2,1.592,0,1,0.048,92.3,glia_process,0
F1095,40288,7-5,B2,762.8,555.9,34.7,1.419,0.0882,5,1.766,0,4,0.17,119.9,spiny_dendrite,0
F1096,40291,3-6,B3,379.8,681.3,37.6,0.535,0.1387,5,2.123,1,4,0.072,141.0,spiny_dendrite,0
F1097,40488,5-1,B1,597.4,143.2,13.1,0.789,0.0174,5,4.475,0,3,0.175,85.5,smooth_dendrite,0
F1098,40587,5-7,B1,582.8,783.2,13.8,0.418,0.2563,12,0.896,0,0,0.075,125.0,glia_process,1
F1099,40446,3-0,B3,380.9,12.7,50.9,0.311,0.0197,2,1.028,1,11,0.139,114.8,smooth_dendrite,0
F1100,40477,1-0,B3,101.7,45.3,25.3,0.435,0.0194,4,1.325,6,2,0.082,115.4,axon,0
F1101,40440,6-3,B2,692.5,374.7,21.0,0.154,0.1023,8,1.519,1,8,0.188,103.8,smooth_dendrite,0
F1102,40067,6-1,B5,686.8,173.0,35.2,0.43,0.0645,1,0.39,1,3,0.282,111.7,spiny_dendrite,0
F1103,40243,0-4,B6,36.9,403.7,81.8,1.394,0.0241,2,1.72,0,1,0.191,121.3,spiny_dendrite,0
F1104,40460,2-0,B6,280.5,84.7,19.4,0.163,0.0445,5,7.587,0,4,0.184,129.2,smooth_dendrite,0
F1105,40373,5-5,B3,512.8,533.9,18.1,0.45,0.0441,1,1.156,0,1,0.151,110.3,smooth_dendrite,1
F1106,40414,2-4,B1,222.4,469.8,50.7,1.649,0.0889,5,0.581,1,4,0.045,131.4,smooth_dendrite,0
F1107,40115,2-7,B4,231.6,768.3,25.5,0.347,0.0284,3,0.384,6,1,0.078,137.7,axon,0
F1108,40111,7-0,B6,726.5,2.8,24.4,0.439,0.0216,3,0.811,21,1,0.05,150.6,axon,0
F1109,40105,7-7,B1,783.4,759.1,22.4,0.211,0.0176,2,4.596,5,1,0.033,123.3,axon,1
F1110,40446,3-0,B3,373.5,82.9,54.1,0.21,0.011,2,1.171,4,2,0.083,115.7,axon,0
F1111,40144,6-5,B5,674.2,528.7,21.3,0.515,0.0571,2,0.564,1,4,0.113,125.1,spiny_dendrite,0
