synapse_id,pre_root_id,post_root_id,pre_cell_type,post_cell_type,region,x_um,y_um,z_um,size_vx
1847,100235,100238,basket,basket,L4,85.1,436.6,210.1,379
1848,100063,100037,L23_pyr,L23_pyr,L2/3,133.8,197.5,50.1,140
1849,100057,100121,L23_pyr,L4_exc,L4,269.3,309.4,214.1,75
1850,100112,100126,L4_exc,L4_exc,L4,50.6,387.0,-0.4,213
1851,100280,100022,martinotti,L23_pyr,L2/3,107.6,301.2,129.2,349
1852,100168,100228,L5_pyr,basket,L5,128.3,695.1,78.8,186
1853,100269,100092,martinotti,L4_exc,L4,232.4,351.2,151.5,315
1854,100049,100011,L23_pyr,L23_pyr,L2/3,-57.7,121.6,36.2,365
1855,100198,100228,L5_pyr,basket,L5,176.2,720.7,57.7,148
1856,100283,100209,martinotti,L5_pyr,L5,102.0,612.3,162.2,394
1857,100181,100275,L5_pyr,martinotti,L5,301.0,469.5,195.8,61
1858,100285,100187,martinotti,L5_pyr,L5,10.4,670.4,19.9,1034
1859,100271,100188,martinotti,L5_pyr,L5,323.7,574.7,188.2,206
1860,100219,100116,L5_pyr,L4_exc,L4,106.8,370.5,24.0,47
1861,100192,100146,L5_pyr,L4_exc,L4,20.0,448.5,61.2,52
1862,100246,100243,basket,basket,L2/3,21.4,300.9,79.4,264
1863,100135,100281,L4_exc,martinotti,L4,10.0,432.3,138.0,330
1864,100144,100007,L4_exc,L23_pyr,L2/3,184.1,278.6,123.7,232
1865,100044,100091,L23_pyr,L4_exc,L4,262.8,492.0,213.2,175
1866,100201,100004,L5_pyr,L23_pyr,L2/3,43.8,134.3,100.4,164
1867,100295,100150,vip,L4_exc,L4,64.0,373.1,133.4,378
1868,100291,100047,vip,,L2/3,88.7,239.2,232.0,551
1869,100035,100006,L23_pyr,L23_pyr,L2/3,265.7,163.2,168.5,137
1870,100172,100193,L5_pyr,L5_pyr,L5,281.0,655.6,266.0,153
1871,100187,100255,L5_pyr,basket,L4,243.6,348.5,130.3,170
1872,100123,100255,L4_exc,basket,L4,231.4,334.6,143.2,280
1873,100267,100224,martinotti,basket,L5,78.5,590.4,149.1,157
1874,100262,100084,martinotti,L23_pyr,L2/3,155.5,212.5,85.7,99
1875,100220,100261,L5_pyr,martinotti,L5,190.3,579.4,53.7,180
1876,100102,100277,L4_exc,martinotti,L4,17.2,324.3,118.3,350
1877,100115,100259,L4_exc,basket,L5,264.1,725.3,213.4,86
1878,100022,100131,L23_pyr,L4_exc,L4,160.2,419.1,107.4,80
1879,100014,100203,L23_pyr,L5_pyr,L5,288.8,526.0,90.0,227
1880,100214,100238,L5_pyr,basket,L4,120.7,391.6,241.4,128
1881,100012,100010,L23_pyr,L23_pyr,L2/3,285.8,182.6,238.2,496
1882,100293,100224,vip,basket,L5,48.7,565.9,142.9,121
1883,100054,100099,L23_pyr,L4_exc,L4,99.2,386.0,255.7,117
1884,100163,100092,L5_pyr,L4_exc,L4,266.2,406.7,121.8,729
1885,100258,100127,basket,L4_exc,L4,136.8,344.2,59.0,370
1886,100067,100059,L23_pyr,L23_pyr,L2/3,1.8,220.9,234.1,135
1887,100113,100001,L4_exc,L23_pyr,L2/3,161.4,227.0,25.6,133
1888,100242,100091,basket,L4_exc,L4,238.9,490.7,260.5,180
1889,100133,100099,L4_exc,L4_exc,L4,105.0,450.6,305.2,263
1890,100025,100249,L23_pyr,basket,L4,214.0,445.4,52.4,95
1891,100033,100133,L23_pyr,L4_exc,L4,-14.0,493.8,42.1,245
1892,100001,100244,L23_pyr,basket,L2/3,64.5,254.1,59.6,318
1893,100178,100164,L5_pyr,L5_pyr,L5,32.7,538.7,73.2,73
1894,100054,100094,L23_pyr,L4_exc,L4,55.8,318.2,327.5,74
1895,100011,100019,L23_pyr,L23_pyr,L2/3,118.8,215.9,320.0,421
1896,100093,100222,L4_exc,basket,L4,262.3,390.5,45.3,117
1897,100119,100248,L4_exc,basket,L2/3,243.6,318.8,129.3,168
1898,100236,100024,basket,L23_pyr,L2/3,99.9,156.6,67.4,1198
1899,100010,100196,L23_pyr,L5_pyr,L5,-40.4,690.8,106.9,470
1900,100144,100036,L4_exc,L23_pyr,L2/3,177.1,191.5,54.4,211
1901,100297,100249,vip,basket,L4,252.1,445.2,89.9,228
1902,100264,100086,martinotti,L23_pyr,L2/3,154.3,275.4,119.6,451
1903,100013,100044,L23_pyr,L23_pyr,L2/3,238.8,187.1,176.6,207
1904,100006,100010,L23_pyr,L23_pyr,L2/3,214.4,199.1,203.0,136
1905,100077,100132,L23_pyr,L4_exc,L4,284.6,453.4,93.2,172
1906,100168,100271,L5_pyr,martinotti,L5,83.5,556.7,253.3,189
1907,100120,100274,L4_exc,martinotti,L2/3,289.5,163.6,66.3,90
1908,100274,100278,martinotti,martinotti,L2/3,265.0,261.3,184.8,282
1909,100163,100164,L5_pyr,L5_pyr,L5,135.1,506.7,65.4,136
1910,100159,100102,L4_exc,L4_exc,L4,75.3,280.3,107.6,186
1911,100118,100088,L4_exc,L23_pyr,L2/3,84.4,308.5,162.6,120
1912,100255,100164,basket,L5_pyr,L5,136.1,522.1,108.6,216
1913,100166,100229,L5_pyr,basket,L2/3,304.7,296.6,113.4,495
1914,100193,100250,L5_pyr,basket,L4,236.7,363.7,155.3,170
1915,100245,100260,basket,basket,L4,126.5,358.2,266.9,243
1916,100239,100096,basket,L4_exc,L4,58.0,364.4,151.8,179
1917,100222,100205,basket,L5_pyr,L5,95.4,602.6,110.1,91
1918,100220,100197,L5_pyr,L5_pyr,L5,179.6,579.9,99.3,443
1919,100180,100126,L5_pyr,L4_exc,L4,61.0,419.0,-47.4,484
1920,100209,100258,L5_pyr,basket,L2/3,174.9,128.7,32.2,167
1921,100219,100220,L5_pyr,L5_pyr,L5,236.4,542.0,111.8,124
1922,100187,100266,L5_pyr,martinotti,L5,301.9,448.7,115.6,136
1923,100169,100296,L5_pyr,,L2/3,169.6,258.1,204.2,284
1924,100101,100180,L4_exc,L5_pyr,L5,297.1,492.3,212.1,150
1925,100163,100234,L5_pyr,basket,L4,148.9,325.0,25.5,687
1926,100183,100041,L5_pyr,L23_pyr,L2/3,0.5,332.5,248.4,125
1927,100177,100269,L5_pyr,martinotti,L5,33.0,485.0,231.9,165
1928,100240,100161,basket,L5_pyr,L5,182.4,619.6,191.0,263
1929,100136,100230,L4_exc,basket,L5,185.4,610.2,288.1,109
1930,100245,100071,basket,L23_pyr,L2/3,8.2,244.2,159.3,355
1931,100115,100153,L4_exc,L4_exc,L4,63.6,346.1,221.5,146
1932,100187,100285,L5_pyr,martinotti,L5,187.7,690.2,-62.7,233
1933,100060,100273,L23_pyr,martinotti,L2/3,262.3,133.3,282.6,127
1934,100283,100276,martinotti,martinotti,L4,213.6,472.3,30.0,111
1935,100040,100258,L23_pyr,basket,L2/3,209.6,117.6,38.7,199
1936,100069,100117,L23_pyr,L4_exc,L4,106.1,354.5,241.0,145
1937,100102,100075,L4_exc,L23_pyr,L2/3,99.0,274.7,301.6,77
1938,100084,100138,L23_pyr,L4_exc,L4,296.5,348.9,190.5,144
1939,100117,100204,L4_exc,L5_pyr,L5,167.3,572.1,70.3,146
1940,100255,100066,basket,L23_pyr,L2/3,22.8,280.5,81.9,211
1941,100093,100082,L4_exc,L23_pyr,L2/3,88.8,184.1,123.1,46
1942,100065,100240,L23_pyr,basket,L5,135.5,447.6,167.7,431
1943,100225,100268,basket,martinotti,L4,162.7,272.8,179.5,357
1944,100250,100123,basket,L4_exc,L4,195.7,333.4,166.8,439
1945,100178,100179,L5_pyr,L5_pyr,L5,143.6,489.4,231.1,154
1946,100106,100281,L4_exc,martinotti,L4,4.0,369.0,149.0,209
1947,100177,100028,L5_pyr,L23_pyr,L2/3,118.0,94.5,121.9,111
1948,100263,100102,martinotti,L4_exc,L4,75.9,318.9,83.0,191
1949,100068,100252,L23_pyr,basket,L4,68.7,338.2,211.3,251
1950,100123,100165,L4_exc,L5_pyr,L5,135.3,488.6,265.4,411
1951,100229,100127,basket,L4_exc,L4,144.1,392.8,-4.0,205
1952,100283,100210,martinotti,L5_pyr,L5,5.1,491.8,175.4,1141
1953,100192,100292,L5_pyr,vip,L2/3,54.6,192.4,240.3,131
1954,100081,100041,L23_pyr,L23_pyr,L2/3,20.0,297.3,276.1,112
1955,100103,100150,L4_exc,L4_exc,L4,148.9,424.1,81.9,157
1956,100081,100036,L23_pyr,L23_pyr,L2/3,160.9,196.4,-23.2,205
1957,100218,100250,L5_pyr,basket,L4,260.1,330.7,154.4,84
1958,100206,100139,L5_pyr,L4_exc,L4,329.1,470.2,221.5,125
1959,100107,100173,L4_exc,L5_pyr,L5,-31.7,629.1,248.7,128
1960,100010,100049,L23_pyr,L23_pyr,L2/3,19.4,146.6,115.2,120
1961,100050,100048,L23_pyr,L23_pyr,L2/3,26.0,129.4,120.9,155
1962,100292,100059,vip,L23_pyr,L2/3,43.7,149.3,295.2,219
1963,100147,100293,L4_exc,vip,L4,325.0,372.9,217.0,79
1964,100200,100227,L5_pyr,basket,L5,137.5,478.9,-1.2,141
1965,100188,100284,L5_pyr,martinotti,L5,227.8,539.0,151.8,278
1966,100290,100219,vip,L5_pyr,L5,136.4,611.2,79.2,209
1967,100221,100134,basket,L4_exc,L4,178.4,429.6,301.0,364
1968,100079,100122,L23_pyr,L4_exc,L4,306.2,354.2,71.2,231
1969,100253,100116,basket,L4_exc,L4,97.1,381.5,40.9,371
1970,100119,100297,L4_exc,vip,L5,241.0,499.7,94.2,161
1971,100193,100286,L5_pyr,vip,L5,267.4,522.7,96.7,743
1972,100117,100233,L4_exc,basket,L2/3,169.5,127.8,347.0,755
1973,100165,100145,L5_pyr,L4_exc,L4,239.0,318.8,32.0,97
1974,100163,100209,L5_pyr,L5_pyr,L5,124.1,617.6,145.5,150
1975,100161,100218,L5_pyr,L5_pyr,L5,261.3,491.5,49.2,135
1976,100118,100107,L4_exc,L4_exc,L4,95.1,346.9,140.5,38
1977,100228,100168,basket,L5_pyr,L5,45.4,563.3,251.7,761
1978,100242,100150,basket,L4_exc,L4,144.5,443.7,124.4,556
1979,100148,100082,L4_exc,L23_pyr,L2/3,104.0,230.6,129.2,143
1980,100155,100203,L4_exc,L5_pyr,L5,269.9,476.1,71.4,105
1981,100213,100234,L5_pyr,basket,L4,215.4,343.5,31.2,231
1982,100118,100154,L4_exc,L4_exc,L4,163.1,409.7,18.0,124
1983,100081,100139,L23_pyr,L4_exc,L4,317.7,435.5,213.5,282
1984,100280,100106,martinotti,L4_exc,L4,186.7,370.3,41.9,120
1985,100085,100201,L23_pyr,L5_pyr,L5,282.4,554.2,283.5,205
1986,100230,100048,basket,L23_pyr,L2/3,70.2,109.5,122.5,463
1987,100148,100118,L4_exc,L4_exc,L4,105.6,377.6,240.2,340
1988,100288,100149,vip,L4_exc,L4,72.1,350.1,66.4,425
1989,100117,100032,L4_exc,L23_pyr,L2/3,77.2,292.9,229.8,255
1990,100143,100053,L4_exc,L23_pyr,L2/3,287.1,275.3,186.4,318
1991,100160,100276,L4_exc,martinotti,L4,199.1,469.7,2.3,91
1992,100290,100230,vip,basket,L5,161.3,620.7,258.7,130
1993,100038,100149,L23_pyr,L4_exc,L4,68.4,284.9,122.9,181
1994,100247,100157,basket,L4_exc,L4,196.4,272.6,77.3,108
1995,100263,100109,martinotti,L4_exc,L4,83.9,365.9,187.1,170
1996,100268,100035,martinotti,L23_pyr,L2/3,334.4,104.0,267.3,240
1997,100163,100032,L5_pyr,L23_pyr,L2/3,68.5,292.5,177.4,292
1998,100158,100227,L4_exc,basket,L5,119.4,484.8,-9.9,195
1999,100126,100270,L4_exc,martinotti,L5,142.3,538.2,322.7,387
2000,100253,100272,basket,martinotti,L2/3,76.4,209.7,207.9,1016
2001,100252,100149,basket,L4_exc,L4,52.2,321.7,105.4,264
2002,100247,100296,basket,vip,L2/3,102.8,277.7,212.7,67
2003,100044,100298,L23_pyr,vip,L4,301.3,253.9,293.0,370
2004,100135,100227,L4_exc,basket,L5,131.6,491.6,14.7,227
2005,100296,100221,vip,basket,L4,132.4,362.7,99.4,377
2006,100072,100092,L23_pyr,L4_exc,L4,213.4,367.2,179.7,294
2007,100115,100245,L4_exc,basket,L2/3,63.1,286.8,280.4,250
2008,100020,100226,L23_pyr,basket,L4,-67.2,314.8,12.9,164
2009,100215,100129,L5_pyr,L4_exc,L4,131.8,428.6,111.6,205
2010,100202,100033,L5_pyr,L23_pyr,L2/3,93.4,256.2,293.6,113
2011,100285,100176,martinotti,L5_pyr,L5,298.8,602.4,225.6,680
2012,100173,100198,L5_pyr,L5_pyr,L5,26.3,631.7,14.0,101
2013,100167,100270,L5_pyr,martinotti,L5,164.3,522.1,263.2,229
2014,100175,100186,L5_pyr,L5_pyr,L5,138.6,645.1,153.5,175
2015,100164,100023,L5_pyr,L23_pyr,L2/3,325.5,286.6,227.3,595
2016,100238,100128,basket,L4_exc,L4,281.6,295.5,151.8,145
2017,100147,100120,L4_exc,L4_exc,L4,206.9,411.2,201.1,86
2018,100018,100112,L23_pyr,L4_exc,L4,52.8,415.7,113.2,42
2019,100069,100282,L23_pyr,martinotti,L2/3,-6.6,126.3,91.8,269
2020,100055,100068,L23_pyr,L23_pyr,L2/3,25.9,107.4,219.0,260
2021,100212,100202,L5_pyr,L5_pyr,L5,108.5,479.4,259.5,45
2022,100279,100212,martinotti,L5_pyr,L5,251.4,497.8,179.1,354
2023,100228,100128,basket,L4_exc,L4,269.8,304.8,171.7,133
2024,100177,100141,L5_pyr,L4_exc,L4,135.6,313.6,238.9,109
2025,100198,100192,L5_pyr,L5_pyr,L5,42.0,657.3,97.3,144
2026,100001,100196,L23_pyr,L5_pyr,L5,19.3,648.1,136.3,253
2027,100061,100116,L23_pyr,L4_exc,L4,104.3,359.4,53.2,162
2028,100089,100018,L23_pyr,L23_pyr,L2/3,318.1,134.9,222.7,465
2029,100032,100009,L23_pyr,L23_pyr,L2/3,106.1,146.0,253.1,90
2030,100185,100161,L5_pyr,L5_pyr,L5,204.2,549.2,152.6,69
2031,100297,100127,vip,L4_exc,L4,138.0,361.7,17.2,370
2032,100124,100226,L4_exc,basket,L4,-0.8,294.7,26.1,619
2033,100159,100221,L4_exc,basket,L4,201.0,390.9,127.5,293
2034,100265,100176,martinotti,L5_pyr,L5,311.8,588.4,208.3,363
2035,100199,100285,L5_pyr,martinotti,L5,198.6,690.3,-12.8,159
2036,100242,100136,basket,L4_exc,L4,332.0,346.2,205.8,429
2037,100119,100228,L4_exc,basket,L5,183.9,712.6,34.3,136
2038,100223,100136,basket,L4_exc,L4,314.8,378.7,246.1,336
2039,100163,100281,L5_pyr,martinotti,L4,31.8,441.7,114.7,385
2040,100234,100015,basket,L23_pyr,L2/3,206.8,142.5,92.1,283
2041,100005,100132,L23_pyr,L4_exc,L4,252.6,420.5,116.3,239
2042,100206,100090,L5_pyr,L23_pyr,L2/3,-9.3,263.5,290.6,135
2043,100162,100246,L5_pyr,basket,L2/3,185.0,139.1,92.3,317
2044,100022,100127,L23_pyr,L4_exc,L4,159.3,325.2,37.7,175
2045,100291,100113,vip,L4_exc,L4,67.8,389.6,107.5,201
2046,100073,100093,L23_pyr,L4_exc,L4,173.3,397.9,102.5,477
2047,100239,100152,basket,L4_exc,L4,14.2,376.2,114.6,56
2048,100009,100042,L23_pyr,L23_pyr,L2/3,145.1,270.4,246.3,226
2049,100272,100138,martinotti,L4_exc,L4,255.4,372.7,159.7,150
2050,100115,100250,L4_exc,,L4,264.6,342.5,176.7,410
2051,100212,100236,L5_pyr,basket,L4,52.7,443.3,313.0,142
2052,100162,100285,L5_pyr,martinotti,L5,118.3,662.1,20.5,254
2053,100111,100237,L4_exc,basket,L5,45.1,524.4,137.8,180
2054,100173,100056,L5_pyr,L23_pyr,L2/3,37.6,154.9,194.8,117
2055,100100,100256,L4_exc,basket,L2/3,9.4,277.2,314.4,239
2056,100245,100079,basket,L23_pyr,L2/3,268.1,250.4,209.7,580
2057,100113,100150,L4_exc,L4_exc,L4,164.9,382.2,162.9,114
2058,100178,100259,L5_pyr,basket,L5,313.8,738.2,209.5,91
2059,100054,100229,L23_pyr,basket,L2/3,279.7,242.5,198.9,79
2060,100298,100131,vip,L4_exc,L4,132.9,412.5,118.8,597
2061,100253,100149,basket,L4_exc,L4,43.5,315.6,105.7,310
2062,100236,100129,basket,L4_exc,L4,188.5,438.0,106.8,360
2063,100027,100082,L23_pyr,L23_pyr,L2/3,65.3,227.0,140.5,153
2064,100291,100264,vip,martinotti,L2/3,124.4,205.4,6.7,132
2065,100079,100107,L23_pyr,L4_exc,L4,61.3,292.8,114.8,110
2066,100205,100165,L5_pyr,L5_pyr,L5,183.7,511.7,182.8,216
2067,100033,100163,L23_pyr,L5_pyr,L5,197.2,514.2,187.3,457
2068,100183,100079,L5_pyr,L23_pyr,L2/3,265.8,174.6,230.4,158
2069,100197,100141,L5_pyr,L4_exc,L4,180.9,341.4,211.5,210
2070,100105,100264,L4_exc,martinotti,L2/3,140.3,246.8,12.2,237
2071,100168,100112,L5_pyr,L4_exc,L4,25.4,433.7,88.3,109
2072,100040,100154,L23_pyr,L4_exc,L4,129.1,408.2,14.2,96
2073,100235,100177,basket,L5_pyr,L5,66.2,508.6,243.8,197
2074,100010,100231,L23_pyr,basket,L2/3,112.3,215.6,92.4,180
2075,100123,100293,L4_exc,vip,L4,275.9,380.5,185.6,134
2076,100150,100160,L4_exc,L4_exc,L4,258.2,341.0,185.0,102
2077,100202,100236,L5_pyr,basket,L4,68.5,354.8,231.1,240
2078,100080,100009,L23_pyr,L23_pyr,L2/3,74.4,139.3,230.2,81
2079,100109,100105,L4_exc,L4_exc,L4,179.9,318.6,185.1,170
2080,100214,100149,L5_pyr,L4_exc,L4,89.1,347.0,119.5,142
2081,100035,100006,L23_pyr,L23_pyr,L2/3,213.8,137.2,185.3,610
2082,100049,100245,L23_pyr,basket,L2/3,24.2,225.1,200.7,100
2083,100295,100142,vip,L4_exc,L4,290.9,393.9,40.9,430
2084,100144,100180,L4_exc,L5_pyr,L5,223.4,520.8,196.1,208
2085,100046,100280,L23_pyr,martinotti,L2/3,138.9,86.2,46.8,200
2086,100242,100077,basket,L23_pyr,L2/3,232.7,110.8,146.6,389
2087,100099,100117,L4_exc,L4_exc,L4,99.5,383.1,181.7,108
2088,100146,100261,L4_exc,martinotti,L5,153.3,575.3,100.2,170
2089,100064,100100,L23_pyr,L4_exc,L4,285.7,333.1,232.4,91
2090,100213,100283,L5_pyr,martinotti,L5,11.4,444.5,197.0,393
2091,100130,100240,L4_exc,basket,L5,179.8,505.2,207.4,71
2092,100241,100005,basket,L23_pyr,L2/3,176.8,223.2,106.4,158
2093,100298,100183,vip,L5_pyr,L5,162.2,510.4,205.4,351
2094,100253,100127,basket,L4_exc,L4,123.4,405.2,33.2,111
2095,100031,100109,L23_pyr,L4_exc,L4,35.4,335.3,235.3,136
2096,100235,100197,basket,L5_pyr,L5,214.5,586.4,87.3,584
2097,100128,100018,L4_exc,L23_pyr,L2/3,271.9,107.7,231.2,107
2098,100141,100071,L4_exc,L23_pyr,L2/3,62.7,249.2,141.3,348
2099,100225,100186,basket,L5_pyr,L5,98.8,659.9,192.4,200
2100,100041,100145,L23_pyr,L4_exc,L4,150.9,319.5,17.8,132
2101,100112,100124,L4_exc,L4_exc,L4,97.8,294.0,185.2,227
2102,100225,100188,basket,L5_pyr,L5,231.5,544.9,157.1,128
2103,100111,100206,L4_exc,L5_pyr,L5,114.8,484.0,77.6,261
2104,100188,100126,L5_pyr,L4_exc,L4,75.9,396.8,39.6,167
2105,100146,100205,L4_exc,L5_pyr,L5,54.1,573.5,95.4,114
2106,100038,100097,L23_pyr,L4_exc,L4,180.2,269.0,88.7,118
2107,100155,100140,L4_exc,L4_exc,L4,71.5,423.1,17.5,296
2108,100022,100252,L23_pyr,basket,L4,68.3,298.3,219.9,169
2109,100116,100278,L4_exc,martinotti,L2/3,274.2,271.1,246.8,346
2110,100278,100075,martinotti,L23_pyr,L2/3,86.3,271.5,277.3,165
2111,100047,100033,L23_pyr,L23_pyr,L2/3,40.0,269.1,252.2,169
2112,100200,100287,L5_pyr,vip,L4,239.9,321.4,39.3,159
2113,100147,100272,L4_exc,martinotti,L2/3,47.3,210.6,223.4,241
2114,100227,100120,basket,L4_exc,L4,242.9,442.2,202.1,289
2115,100128,100159,L4_exc,L4_exc,L4,253.0,266.9,322.7,199
2116,100066,100277,L23_pyr,martinotti,L4,2.4,310.8,96.4,83
2117,100095,100178,L4_exc,L5_pyr,L5,279.0,582.9,196.6,259
2118,100012,100082,L23_pyr,L23_pyr,L2/3,88.3,239.5,127.2,167
2119,100210,100284,L5_pyr,martinotti,L5,144.7,553.9,193.3,214
2120,100046,100053,L23_pyr,L23_pyr,L2/3,258.5,249.7,224.4,185
2121,100246,100280,basket,,L2/3,99.6,96.9,75.9,295
2122,100107,100257,L4_exc,basket,L5,38.6,691.6,269.6,141
2123,100167,100139,L5_pyr,L4_exc,L4,298.7,437.1,157.9,215
2124,100100,100116,L4_exc,L4_exc,L4,77.2,369.2,49.7,325
2125,100211,100297,L5_pyr,vip,L5,257.5,478.9,64.9,238
2126,100074,100061,L23_pyr,L23_pyr,L2/3,292.8,265.3,185.6,264
2127,100061,100155,L23_pyr,L4_exc,L4,253.0,374.6,22.5,301
2128,100059,100072,L23_pyr,L23_pyr,L2/3,307.1,193.8,281.9,90
2129,100094,100129,L4_exc,L4_exc,L4,212.1,427.3,160.8,185
2130,100105,100291,L4_exc,vip,L4,298.9,441.6,47.8,205
2131,100022,100092,L23_pyr,L4_exc,L4,257.8,416.5,97.4,393
2132,100035,100027,L23_pyr,L23_pyr,L2/3,56.6,243.0,207.8,277
2133,100202,100238,L5_pyr,basket,L4,113.0,379.3,230.7,181
2134,100153,100146,L4_exc,L4_exc,L4,-24.2,489.9,85.2,159
2135,100234,100103,basket,L4_exc,L4,83.1,315.2,309.6,182
2136,100040,100060,L23_pyr,L23_pyr,L2/3,90.4,102.7,282.9,264
2137,100025,100037,L23_pyr,L23_pyr,L2/3,213.8,188.9,52.8,78
2138,100125,100173,L4_exc,L5_pyr,L5,62.1,584.3,252.8,188
2139,100021,100240,L23_pyr,basket,L5,167.4,498.3,156.8,472
2140,100199,100288,L5_pyr,vip,L5,85.6,464.3,214.0,150
2141,100218,100154,L5_pyr,L4_exc,L4,126.3,397.8,0.4,165
2142,100092,100075,L4_exc,L23_pyr,L2/3,153.4,310.6,283.7,221
2143,100227,100249,basket,basket,L4,183.4,413.6,46.9,307
2144,100281,100116,martinotti,L4_exc,L4,160.1,336.6,61.9,351
2145,100118,100146,L4_exc,L4_exc,L4,45.6,437.0,44.2,297
2146,100231,100157,basket,L4_exc,L4,155.7,297.4,63.9,403
2147,100140,100290,L4_exc,vip,L5,31.8,544.9,196.9,239
2148,100171,100259,L5_pyr,basket,L5,309.0,690.2,199.4,178
2149,100205,100150,L5_pyr,L4_exc,L4,137.3,436.6,124.2,197
2150,100068,100028,L23_pyr,L23_pyr,L2/3,72.7,106.8,72.0,406
2151,100245,100103,basket,L4_exc,L4,105.8,290.4,292.1,121
2152,100083,100060,L23_pyr,L23_pyr,L2/3,70.4,129.0,278.1,121
2153,100064,100159,L23_pyr,L4_exc,L4,329.0,311.7,299.5,209
2154,100052,100272,L23_pyr,martinotti,L2/3,46.0,226.6,171.6,254
2155,100147,100202,L4_exc,L5_pyr,L5,80.7,465.6,251.5,374
2156,100281,100150,martinotti,L4_exc,L4,147.5,418.2,149.3,123
2157,100002,100053,L23_pyr,,L2/3,238.2,281.5,153.8,287
2158,100061,100226,L23_pyr,basket,L4,-21.1,372.8,21.0,147
2159,100140,100295,L4_exc,vip,L2/3,92.4,272.4,180.4,71
2160,100295,100073,vip,L23_pyr,L2/3,214.3,274.3,222.7,306
2161,100187,100295,L5_pyr,vip,L2/3,43.0,310.0,149.2,71
2162,100105,100287,L4_exc,vip,L4,237.1,328.3,17.0,108
2163,100155,100259,L4_exc,basket,L5,280.0,708.0,253.0,339
2164,100060,100027,L23_pyr,L23_pyr,L2/3,26.0,275.6,178.7,238
2165,100164,100226,L5_pyr,basket,L4,-49.1,391.1,40.0,202
2166,100284,100086,martinotti,L23_pyr,L2/3,118.4,285.9,142.0,223
2167,100275,100022,martinotti,L23_pyr,L2/3,111.3,262.3,68.5,162
2168,100250,100014,basket,L23_pyr,L2/3,1.1,295.6,244.4,115
2169,100223,100266,basket,martinotti,L5,298.9,501.6,135.6,77
2170,100039,100128,L23_pyr,L4_exc,L4,292.9,350.9,210.3,128
2171,100284,100188,martinotti,L5_pyr,L5,237.4,567.9,169.3,418
2172,100035,100296,L23_pyr,vip,L2/3,152.8,252.8,210.5,290
2173,100212,100139,L5_pyr,L4_exc,L4,313.4,479.0,150.0,113
2174,100216,100241,L5_pyr,basket,L5,267.7,677.3,231.2,110
2175,100082,100299,L23_pyr,vip,L4,62.6,323.5,216.8,119
2176,100078,100300,L23_pyr,vip,L2/3,118.3,131.2,58.5,206
2177,100033,100082,L23_pyr,L23_pyr,L2/3,41.3,223.6,145.9,175
2178,100198,100027,L5_pyr,L23_pyr,L2/3,75.6,282.7,167.9,68
2179,100271,100196,martinotti,L5_pyr,L5,1.4,655.4,112.4,208
2180,100061,100004,L23_pyr,L23_pyr,L2/3,38.5,139.2,86.0,167
2181,100154,100287,L4_exc,vip,L4,234.8,309.1,16.9,282
2182,100098,100150,L4_exc,L4_exc,L4,112.1,374.9,153.2,265
2183,100260,100023,basket,L23_pyr,L2/3,248.5,225.7,250.3,1197
2184,100038,100014,L23_pyr,L23_pyr,L2/3,13.0,273.0,226.6,104
2185,100171,100163,L5_pyr,L5_pyr,L5,173.1,520.6,124.4,661
2186,100265,100156,martinotti,L4_exc,L4,64.7,342.5,72.1,332
2187,100206,100116,L5_pyr,L4_exc,L4,87.0,378.0,6.7,281
2188,100300,100090,vip,L23_pyr,L2/3,41.6,238.5,283.3,145
2189,100124,100213,L4_exc,L5_pyr,L5,79.7,510.8,43.2,64
2190,100145,100292,L4_exc,vip,L2/3,27.2,298.0,206.0,145
2191,100221,100249,basket,basket,L4,203.5,465.2,58.3,167
2192,100055,100281,L23_pyr,martinotti,L4,-27.3,418.6,121.4,64
2193,100237,100025,basket,L23_pyr,L2/3,160.7,216.6,115.5,397
2194,100193,100042,L5_pyr,L23_pyr,L2/3,184.1,245.3,239.9,98
2195,100149,100202,L4_exc,L5_pyr,L5,129.1,502.3,245.4,153
2196,100047,100028,L23_pyr,L23_pyr,L2/3,93.4,89.3,52.9,63
2197,100170,100159,L5_pyr,L4_exc,L4,331.9,343.0,272.0,205
2198,100211,100284,L5_pyr,martinotti,L5,242.6,558.4,171.4,261
2199,100004,100232,L23_pyr,basket,L2/3,314.5,157.7,111.4,92
2200,100162,100235,L5_pyr,basket,L5,47.0,501.5,189.4,253
2201,100102,100254,L4_exc,basket,L4,267.4,380.1,250.1,186
2202,100254,100112,basket,L4_exc,L4,22.3,409.3,91.9,416
2203,100081,100027,L23_pyr,L23_pyr,L2/3,35.9,289.4,181.0,234
2204,100031,100051,L23_pyr,L23_pyr,L2/3,65.3,122.5,227.1,85
2205,100005,100064,L23_pyr,L23_pyr,L2/3,288.6,289.8,266.5,252
2206,100108,100203,L4_exc,L5_pyr,L5,217.2,512.9,41.0,136
2207,100044,100043,L23_pyr,L23_pyr,L2/3,137.0,191.4,134.5,47
2208,100118,100260,L4_exc,basket,L4,183.9,387.6,307.7,176
2209,100291,100294,vip,vip,L5,240.8,537.9,246.7,429
2210,100025,100206,L23_pyr,L5_pyr,L5,143.1,453.9,92.1,264
2211,100299,100055,vip,L23_pyr,L2/3,57.8,105.8,180.1,461
2212,100105,100093,L4_exc,L4_exc,L4,224.1,353.2,79.0,593
