10.3389/fcell.2020.00477	Regulation of Neurogenesis by FGF Signaling and Neurogenin in the Invertebrate Chordate Ciona	Frontiers in Cell and Developmental Biol	Neurogenesis is a complex sequence of cellular processes and behaviors driven by the coordinated expression of conserved effectors. The bipolar tail neurons (BTNs) of Ciona develop according to a highly dynamic, yet highly stereotyped developmental program and
10.1038/s41467-024-50808-w	Olfactory sensory neuron population expansions influence projection neuron adaptation and enhance odour tracking	Nature Communications	The evolutionary expansion of sensory neuron populations detecting important environmental cues is widespread, but functionally enigmatic. We investigated this phenomenon through comparison of homologous olfactory pathways of Drosophila melanogaster and its cl
10.1242/dmm.003442	Neuroligin-deficient mutants of C. elegans have sensory processing deficits and are hypersensitive to oxidative stress and mercury toxicity	Disease Models & Mechanisms	SUMMARY Neuroligins are postsynaptic cell adhesion proteins that bind specifically to presynaptic membrane proteins called neurexins. Mutations in human neuroligin genes are associated with autism spectrum disorders in some families. The nematode Caenorhabditi
10.1152/physiol.00029.2009	The roles of CaMKII and F-actin in the structural plasticity of dendritic spines: a potential molecular identity of a synaptic tag?	Physiology	Ca 2+ /calmodulin-dependent protein kinase II (CaMKII) and actin are two crucial molecules involved in long-term potentiation (LTP). In addition to its signaling function, CaMKII plays a structural role via direct interaction with actin filaments, thus couplin
10.1109/acssc.2017.8335554	Whole brain reconstruction from multilayered sections of a mouse model of status epilepticus	Asilomar Conference on Signals, Systems 	This research concerns confocal fluorescence microscopy imaging of the whole brain of C57BL/6 mice with single-cell resolution. These brains are too large for specimen holders in available 3D microscopes, so this research develops a set of volume reconstructio
10.1016/j.jphs.2019.03.006	Dopaminergic modulation of retinal processing from starlight to sunlight.	Journal of Pharmacological Sciences	Neuromodulators such as dopamine, enable context-dependent plasticity of neural circuit function throughout the central nervous system. For example, in the retina, dopamine tunes visual processing for daylight and nightlight conditions. Specifically, high leve
10.1038/nn.3499	Spontaneous cortical activity alternates between motifs defined by regional axonal projections	Nature Neuroscience	Using millisecond-timescale voltage-sensitive dye imaging in lightly anesthetized or awake adult mice, we show that a palette of sensory-evoked and hemisphere-wide activity motifs are represented in spontaneous activity. These motifs can reflect multiple modes
10.3389/fnmol.2024.1415207	Drosophila larval motor patterning relies on regulated alternative splicing of Dscam2	Frontiers in Molecular Neuroscience	Recent studies capitalizing on the newly complete nanometer-resolution Drosophila larval connectome have made significant advances in identifying the structural basis of motor patterning. However, the molecular mechanisms utilized by neurons to wire these circ
10.1126/science.aao0862	Locally Coordinated Synaptic Plasticity of Visual Cortex Neurons in vivo	Science	Rebalancing strength between synapses Activation of a neuronal pathway is often associated with inhibition of surrounding pathways. How locally coordinated synaptic plasticity occurs in vivo is not known, nor is its role in shaping neuronal responses. El-Boust
10.1016/j.neuron.2017.02.021	The auxiliary calcium channel subunit, α2δ4, is required for axonal elaboration, synaptic transmission, and wiring of rod photoreceptors	Neuron	Summary Neural circuit wiring relies on selective synapse formation whereby a presynaptic release apparatus is matched with its cognate postsynaptic machinery. At metabotropic synapses, the molecular mechanisms underlying this process are poorly understood. In
10.1093/cercor/bhq069	Cell Type–Specific Thalamic Innervation in a Column of Rat Vibrissal Cortex	Cerebral Cortex	This is the concluding article in a series of 3 studies that investigate the anatomical determinants of thalamocortical (TC) input to excitatory neurons in a cortical column of rat primary somatosensory cortex (S1). We used viral synaptophysin-enhanced green f
10.1111/jmi.13039	Semi-automatic stitching of filamentous structures in image stacks from serial-section electron tomography	bioRxiv	We present a software-assisted workflow for the alignment and matching of filamentous structures across a 3D stack of serial images. This is achieved by combining automatic methods, visual validation, and interactive correction. After an initial alignment, the
10.1093/genetics/77.1.71	THE GENETICS OF                     <i>CAENORHABDITIS ELEGANS</i>	Genetics	ABSTRACT Methods are described for the isolation, complementation and mapping of mutants of Caenorhabditis elegans, a small free-living nematode worm. About 300 EMS-induced mutants affecting behavior and morphology have been characterized and about one hundred
10.3389/fnana.2017.00129	Axon and Myelin Morphology in Animal and Human Spinal Cord	Frontiers in Neuroanatomy	Characterizing precisely the microstructure of axons, their density, size and myelination is of interest for the neuroscientific community, for example to help maximize the outcome of studies on white matter (WM) pathologies of the spinal cord (SC). The existe
10.1016/j.xpro.2026.104446	Para-uterine imaging protocol: Stabilizing living mouse embryos within the maternal abdomen for in vivo imaging and visually guided physiology	STAR Protocols	Summary In vivo imaging is critical for interrogating brain circuits but is limited before birth. Here, we describe a protocol for para-uterine stabilization of living mouse embryos, enabling recordings from individual neurons and neuronal processes. We descri
10.1186/1471-2202-12-s1-o2	Statistical traces of long-term memories stored in strengths and patterns of synaptic connections	Journal of Neuroscience	Learning and long-term memory rely on plasticity of neural circuits. In adult cerebral cortex, plasticity can result from potentiation and depression of synaptic strengths and structural reorganization of circuits through growth and retraction of dendritic spi
10.1038/sdata.2016.100	3-dimensional electron microscopic imaging of the zebrafish olfactory bulb and dense reconstruction of neurons	Scientific Data	Large-scale reconstructions of neuronal populations are critical for structural analyses of neuronal cell types and circuits. Dense reconstructions of neurons from image data require ultrastructural resolution throughout large volumes, which can be achieved by
