10.1007/s00138-020-01060-x	Deep learning in medical image registration: a survey	Machine Vision and Applications	The establishment of image correspondence through robust image registration is critical to many clinical tasks such as image fusion, organ atlas creation, and tumor growth monitoring and is a very challenging problem. Since the beginning of the recent deep lea
10.1186/s12915-022-01336-w	A neuromechanical model for Drosophila larval crawling based on physical measurements	BMC Biology	Animal locomotion requires dynamic interactions between neural circuits, the body (typically muscles), and surrounding environments. While the neural circuitry of movement has been intensively studied, how these outputs are integrated with body mechanics (neur
10.1016/j.tics.2023.04.009	Toward computational neuroconstructivism: a framework for developmental systems neuroscience.	Trends in Cognitive Sciences	Brain development is underpinned by complex interactions between neural assemblies, driving structural and functional change. This neuroconstructivism (the notion that neural functions are shaped by these interactions) is core to some developmental theories. H
10.1093/jmicro/dfy128	Nano-scale analysis of synapse morphology in an autism mouse model with 15q11-13 copy number variation using focused ion beam milling and scanning ele	Microscopy	Circuit-level alternations in patients of autism spectrum disorder (ASD) is under active investigation and detailed characterization of synapse morphology in ASD model mice should be informative. We utilized focused ion beam milling and scanning electron micro
10.1002/1873-3468.12298	Programmed cell death acts at different stages of Drosophila neurodevelopment to shape the central nervous system	FEBS Letters	Nervous system development is a process that integrates cell proliferation, differentiation, and programmed cell death (PCD). PCD is an evolutionary conserved mechanism and a fundamental developmental process by which the final cell number in a nervous system 
10.1016/bs.ctdb.2020.02.010	Gene regulatory networks during the development of the Drosophila visual system	Current Topics in Developmental Biology	The Drosophila visual system integrates input from 800 ommatidia and extracts different features in stereotypically connected optic ganglia. The development of the Drosophila visual system is controlled by gene regulatory networks that control the number of pr
10.3389/fopht.2024.1428777	High-throughput ultrastructural analysis of macular telangiectasia type 2	Frontiers in Ophthalmology	Introduction Macular Telangiectasia type 2 (MacTel), is an uncommon form of late-onset, slowly-progressive macular degeneration. Associated with regional Müller glial cell loss in the retina and the amino acid serine synthesized by Müller cells, the disease is
10.1111/ejn.16294	The neuropeptide pigment‐dispersing factor signals independently of Bruchpilot‐labelled active zones in daily remodelled terminals of Drosophila clock	European Journal of Neuroscience	The small ventrolateral neurons (sLNvs) are key components of the central clock in the Drosophila brain. They signal via the neuropeptide pigment‐dispersing factor (PDF) to align the molecular clockwork of different central clock neurons and to modulate downst
10.1016/b978-0-12-374709-9.00014-6	The Human Connectome	Diffusion MRI	
10.1101/795922	Long-range interhemispheric projection neurons show biased response properties and fine-scale local subnetworks in mouse visual cortex	bioRxiv	Integration of information processed separately in distributed brain regions is essential for brain functions. This integration is enabled by long-range projection neurons, and further, concerted interactions between long-range projections and local microcircu
10.1101/2021.05.04.442674	Functional and ultrastructural analysis of reafferent mechanosensation in larval zebrafish	bioRxiv	All animals need to differentiate between exafferent stimuli, which are caused by the environment, and reafferent stimuli, which are caused by their own movement. In the case of mechanosensation in aquatic animals, the exafferent inputs are water vibrations in
10.1016/j.celrep.2024.113798	Complex formation of immunoglobulin superfamily molecules Side-IV and Beat-IIb regulates synaptic specificity.	Cell Reports	Neurons establish specific synapses based on the adhesive properties of cell-surface proteins while also retaining the ability to form synapses in a relatively non-selective manner. However, comprehensive understanding of the underlying mechanism reconciling t
10.1371/journal.pone.0026501	Distribution of Extracellular Glutamate in the Neuropil of Hippocampus	PLoS ONE	Reported values of extracellular glutamate concentrations in the resting state depend on the method of measurement and vary ∼1000-fold. As glutamate levels in the micromolar range can cause receptor desensitization and excitotoxicity, and thus affect neuronal 
10.1016/j.neuron.2008.12.020	The excitatory neuronal network of the C2 barrel column in mouse primary somatosensory cortex.	Neuron	Local microcircuits within neocortical columns form key determinants of sensory processing. Here, we investigate the excitatory synaptic neuronal network of an anatomically defined cortical column, the C2 barrel column of mouse primary somatosensory cortex. Th
10.1101/2023.11.22.567807	IsoVEM: Isotropic Reconstruction for Volume Electron Microscopy Based on Transformer	bioRxiv	Volume electron microscopy (vEM) has become a rapidly developing technique for studying the 3D architecture of biological specimens, such as cells, tissues, and organs at nanometer resolution; this technique involves collecting a series of electron micrographs
10.1186/s12983-019-0330-0	The “amphi”-brains of amphipods: new insights from the neuroanatomy of Parhyale hawaiensis (Dana, 1853)	Frontiers in Zoology	Over the last years, the amphipod crustacean Parhyale hawaiensis has developed into an attractive marine animal model for evolutionary developmental studies that offers several advantages over existing experimental organisms. It is easy to rear in laboratory c
10.1101/2023.11.02.565340	Seven-up acts in neuroblasts to specify adult central complex neuron identity and initiate neuroblast decommissioning	bioRxiv	An open question in neurobiology is how diverse neuron cell types are generated from a small number of neural stem cells. In the Drosophila larval central brain, there are eight bilateral Type 2 neuroblast (T2NB) lineages that express a suite of early temporal
10.1073/pnas.1910589117	The olfactory basis of orchid pollination by mosquitoes	Proceedings of the National Academy of S	Significance Nectar feeding by mosquitoes is important for survival and reproduction, and hence disease transmission. However, we know little about the sensory mechanisms that mediate mosquito attraction to sources of nectar, like those of flowers, or how this
