10.3389/fnhum.2013.00918	Allocating structure to function: the strong links between neuroplasticity and natural selection	Frontiers in Human Neuroscience	A central question in brain evolution is how species-typical behaviors, and the neural function-structure mappings supporting them, can be acquired and inherited. Advocates of brain modularity, in its different incarnations across scientific subfields, argue t
10.1016/j.neulet.2004.12.019	Ultrastructural correlates of vesicular docking in the rat dentate gyrus.	Neuroscience Letters	To determine the extent to which CA1 synapses are typical of those found in other regions of the hippocampal formation, we have carried out a quantitative analysis of synapses in the middle molecular layer of the rat dentate gyrus, reconstructed from serial el
10.1038/nrn3170	Deep Molecular Diversity of Mammalian Synapses: Why It Matters and How to Measure It	Nature Reviews Neuroscience	Pioneering studies in the middle of the twentieth century revealed substantial diversity among mammalian chemical synapses and led to a widely accepted classification of synapse type on the basis of neurotransmitter molecule identity. Subsequently, powerful ne
10.1109/jproc.2014.2306254	Computational Implications of Lognormally Distributed Synaptic Weights	Proceedings of the IEEE	The connectivity structure of neural networks has significant implications for neural information processing, and much experimental effort has been made to clarify the structure of neural networks in the brain, i.e., both graph structure and weight structure o
10.48550/arxiv.2403.04491	<NO TITLE>		The activity and dynamics of excitable cells are fundamentally regulated and moderated by extracellular and intracellular ion concentrations and their electric potentials. The increasing availability of dense reconstructions of excitable tissue at extreme geom
10.1101/2023.01.27.525780	The proteomic landscape of synaptic diversity across brain regions and cell types	bioRxiv	Brain function relies on communication via neuronal synapses. Neurons build and diversify synaptic contacts using different protein combinations that define the specificity, function and plasticity potential of synapses. More than a thousand proteins have been
10.7554/elife.65895	R7 photoreceptor axon targeting depends on the relative levels of lost and found expression in R7 and its synaptic partners	bioRxiv	As neural circuits form, growing processes select the correct synaptic partners through interactions between cell surface proteins. The presence of such proteins on two neuronal processes may lead to either adhesion or repulsion; however, the consequences of m
10.1523/jneurosci.2150-20.2021	The Sex-Specific VC Neurons Are Mechanically Activated Motor Neurons That Facilitate Serotonin-Induced Egg Laying in C. elegans	Journal of Neuroscience	Successful execution of behavior requires coordinated activity and communication between multiple cell types. Studies using the relatively simple neural circuits of invertebrates have helped to uncover how conserved molecular and cellular signaling events shap
10.1101/2020.04.21.053504	Excitatory and inhibitory L2/3 neurons in mouse primary visual cortex are balanced in their input connectivity	bioRxiv	Quantitatively characterising brain-wide connectivity of neural circuits is of vital importance in understanding the function of the mammalian cortex. Here we have designed an analytical approach to examine data from hierarchical segmentation ontologies, and a
10.1364/boe.2.002888	Fast macro-scale transmission imaging of microvascular networks using KESM	Biomedical Optics Express	Accurate microvascular morphometric information has significant implications in several fields, including the quantification of angiogenesis in cancer research, understanding the immune response for neural prosthetics, and predicting the nature of blood flow a
10.1016/j.plrev.2023.04.004	Structure and function in artificial, zebrafish and human neural networks.	Physics of Life Reviews	Network science provides a set of tools for the characterization of the structure and functional behavior of complex systems. Yet a major problem is to quantify how the structural domain is related to the dynamical one. In other words, how the diversity of dyn
10.1016/j.celrep.2025.115344	Defining the molecular identity and morphology of glia limitans superficialis astrocytes in vertebrates	Cell Reports	SUMMARY Astrocytes are a highly abundant glial cell type that perform critical homeostatic functions in the central nervous system. Like neurons, astrocytes have many discrete heterogenous subtypes. The subtype identity and functions are, at least in part, ass
10.1111/j.1469-7793.2000.00031.x	Synaptic efficacy and reliability of excitatory connections between the principal neurones of the input (layer 4) and output layer (layer 5) of the ne	Journal of Physiology	A prerequisite for the understanding of how a cortical column functions is a description of small and defined neuronal circuits consisting of only a few identified neurones. Here we summarise, with particular reference to the barrel cortex, the morphological a
10.1016/j.neuroscience.2009.04.034	Laminar and modular organization of prefrontal projections to multiple thalamic nuclei	Neuroscience	The prefrontal cortex projects to many thalamic nuclei, in pathways associated with cognition, emotion, and action. We investigated how multiple projection systems to the thalamus are organized in prefrontal cortex after injection of distinct retrograde tracer
10.1007/s11571-018-9505-1	Burst synchronization in a scale-free neuronal network with inhibitory spike-timing-dependent plasticity	Cognitive Neurodynamics	We are concerned about burst synchronization (BS), related to neural information processes in health and disease, in the Barabási–Albert scale-free network (SFN) composed of inhibitory bursting Hindmarsh–Rose neurons. This inhibitory neuronal population has ad
10.1038/471170a	Neuroscience: Towards functional connectomics	Nature	
10.1146/annurev-vision-091517-034122	Thalamocortical circuits and functional architecture	Annual Review of Vision Science	The thalamocortical pathway is the main route of communication between the eye and the cerebral cortex. During embryonic development, thalamocortical afferents travel to cortical layer 4 and are sorted by receptive field position, eye of origin and contrast po
10.1016/j.preteyeres.2019.07.004	Persistent remodeling and neurodegeneration in late-stage retinal degeneration	Progress in retinal and eye research	Retinal remodeling is a progressive series of negative plasticity revisions that arise from retinal degeneration, and are seen in retinitis pigmentosa, age-related macular degeneration and other forms of retinal disease. These processes occur regardless of the
