synapse_id,pre_segment_id,post_segment_id,cleft_score,size_vx
11849,500232,501403,53,225
24131,501920,500088,199,287
6340,500003,500149,111,507
27511,500228,500367,93,135
21606,501504,501340,77,310
26219,500327,501956,134,192
24409,500424,501038,179,639
10426,501133,501795,146,213
15187,500816,500013,105,365
17816,501633,501712,99,266
12241,500625,501833,129,422
12052,500628,501195,203,858
12791,501310,500513,116,360
16176,500730,500990,158,251
22714,500633,501536,147,239
6058,500957,500817,131,506
14312,501861,501134,192,250
25646,500832,500647,180,421
3015,500460,500140,205,441
9902,500497,501866,136,311
17240,500795,500645,33,64
7727,501601,500354,134,108
3074,500636,501951,11,112
23085,500200,500971,150,425
6872,501926,500816,112,191
1222,501655,501564,77,262
20274,500467,501753,192,196
5481,501110,501263,173,801
1901,500460,501149,168,374
29700,501093,500817,153,958
26188,500323,501967,175,409
22549,500366,501381,155,554
10111,501872,501532,197,317
22261,501168,500311,158,542
14242,501087,501926,163,317
27176,501288,501560,15,93
20539,501464,501238,131,474
27784,501686,500554,30,114
8957,501780,500319,168,402
23836,501115,501985,112,488
5595,501798,501032,124,530
19149,501820,501541,130,165
14402,500391,500576,143,443
19711,501246,501639,153,194
27503,500366,500128,162,177
23012,501886,500081,148,492
6299,501790,500061,14,147
17269,500010,500310,48,93
12621,500528,500803,26,63
26364,500941,500907,130,473
6879,501430,501215,137,211
17191,501483,501233,156,562
803,500148,500471,126,424
9867,501178,501695,81,255
13511,501550,501219,186,758
20033,500580,500880,134,116
25030,500222,500413,147,424
22668,501274,501942,93,318
12738,501919,501846,159,211
17122,501132,501829,134,394
25907,500214,500075,70,151
13910,501869,500800,93,247
13801,501217,500882,142,294
25629,501034,501145,26,343
20164,500400,501082,200,661
20868,500248,501899,191,304
6628,500915,501466,150,527
13789,501577,500011,71,111
13061,501631,500376,146,132
29440,500376,501875,117,142
6822,501700,501350,117,379
12363,501066,500155,75,257
4747,500031,501802,126,325
19687,500848,501504,120,528
6201,500428,501747,34,131
1984,501204,500262,120,479
25080,501758,501160,91,516
25370,501568,501955,106,229
2467,500126,500561,33,134
4327,500121,500382,167,512
2809,500004,501776,147,705
28043,501072,501274,126,413
24957,501638,501952,23,94
20523,501889,501249,171,63
19909,501917,500497,120,615
4277,501059,500177,147,475
15398,500090,500262,80,243
13085,500858,501890,158,496
22414,500638,500898,118,339
4379,501973,501763,125,232
15723,500054,501169,173,355
25144,500065,501199,124,401
22597,500535,500821,51,272
13860,500378,500086,60,102
21066,500580,500870,135,269
11680,500256,501486,202,301
23775,501173,501194,104,484
11520,501450,501495,122,407
16727,500958,501180,45,162
3569,501166,501776,76,405
27024,500938,500667,26,104
2895,500140,500160,191,688
6972,501158,501925,147,952
18880,501170,501275,183,419
25396,500079,501467,122,651
13190,501537,501697,183,242
806,501537,500127,145,594
6478,501368,500639,115,865
22151,501037,501616,129,408
10703,500436,500677,32,170
28408,501469,501887,68,447
3190,501560,500179,41,143
4015,501032,500608,114,754
22983,501085,500222,159,279
26801,500503,500470,148,246
5688,501255,500160,173,863
27722,501932,500729,114,171
12993,500673,501340,126,631
14919,501609,500885,213,557
16217,500979,500597,154,767
20712,501581,501331,184,629
27250,501959,501759,39,96
158,501596,501038,186,1089
15051,500800,501490,186,300
19676,500553,501777,121,1028
28172,501536,500244,149,202
16600,501163,500151,185,234
24400,501204,500006,104,376
1279,500673,501744,115,206
2522,500206,500988,183,141
13073,502000,500550,103,273
8405,501207,501230,32,161
27171,500898,500368,116,236
25091,501601,500949,130,210
24739,501618,501050,118,677
17045,501173,500571,204,545
28304,501085,500481,141,494
13840,500752,501306,90,566
20287,500117,500867,107,317
13620,500003,500178,177,131
15154,500064,501232,187,1057
1838,500673,501736,129,364
22313,501919,500068,202,450
10940,501038,500345,102,312
12988,501892,501332,42,97
16153,500792,500496,161,648
26786,501038,501934,58,120
29356,500338,500101,110,424
28739,501017,501489,131,303
5069,500523,500862,90,610
3773,501511,501705,14,129
1759,501802,501375,175,218
26312,500462,500691,94,686
10861,500133,500420,132,401
16973,501487,501891,60,182
23539,501666,501883,202,621
13339,500027,500191,64,218
29805,500117,500266,138,359
7664,501925,501333,70,202
2984,501568,501461,148,400
21378,500809,501963,35,139
2323,500636,501102,22,106
9193,500278,500868,131,663
2776,501272,501578,158,634
3416,501726,500533,99,517
23502,500938,501537,136,291
14858,500810,500312,46,82
3496,500248,500084,159,660
20924,500467,500308,193,221
19008,500893,500611,113,455
22004,500300,500403,120,203
12573,500296,501239,109,1059
27061,501221,501059,128,496
12523,500627,501567,126,462
23302,501808,501894,150,827
8366,500960,500702,116,220
5298,500405,501406,137,748
16681,501173,501904,113,386
6520,500698,501943,161,501
24193,501873,501784,133,268
18501,500691,500462,190,423
1093,500046,501407,109,269
1077,500104,501545,210,288
11790,500166,501399,183,278
23987,501753,500321,147,188
20650,501517,500921,16,117
22186,500259,501884,190,561
17242,500318,500088,42,156
27033,501401,501979,1,62
24529,500210,500189,161,207
27811,500151,501526,164,571
10324,500585,501149,66,100
18778,500895,501685,142,446
26590,500752,500711,191,637
2542,501886,500219,96,248
9805,501155,500952,107,433
14003,501398,500180,158,704
6777,500009,500431,183,501
7962,501658,501786,65,427
21029,501238,500705,157,424
25505,500601,500071,151,422
27477,501307,500278,88,483
7331,501971,501368,88,676
4847,500562,501536,38,34
29470,500981,500114,99,619
9826,500253,501060,123,240
26081,500199,501793,108,627
11086,500330,500645,135,277
26815,500606,500638,178,333
28709,501695,500785,66,74
6842,501711,501292,30,183
14999,501293,500926,161,658
23789,500232,500321,164,356
5953,501180,501564,76,226
5112,500584,500581,180,568
2894,501296,500238,50,193
16187,500261,501172,27,227
893,500624,500691,158,287
12269,501312,500034,73,254
3734,501802,501522,41,79
14556,500994,501804,138,336
1073,500551,500532,144,418
13555,500435,500087,60,94
4897,500567,500937,239,257
2774,500238,500947,174,263
5467,501831,501194,122,240
12910,500091,501672,26,44
19491,501875,501213,192,406
3907,501636,500112,154,468
25673,501888,500712,160,139
17041,500683,501682,121,456
17448,500265,501268,168,700
19444,500781,500311,94,1506
21341,501878,501291,136,293
6595,501036,501745,189,688
6017,501454,500133,40,90
20228,500064,500223,47,63
17748,500753,501720,46,78
13078,501233,501948,146,259
26342,501932,501518,203,305
20027,501701,501238,29,152
353,500762,501291,154,454
9776,501805,500338,171,542
24477,500164,500244,111,637
6009,501255,500309,105,469
29532,500534,500526,5,90
25240,501939,500838,16,112
29322,501015,500196,164,154
12610,500550,500993,131,622
15309,500876,501277,174,564
3855,500145,501825,31,61
29098,500873,501529,36,93
980,500675,500386,172,468
27985,501945,501043,150,273
15125,501157,501266,29,53
27771,501344,501127,161,350
2184,500540,500013,33,121
14379,501737,501568,103,360
29742,500345,501425,119,920
7921,501069,501173,147,400
13590,501843,500480,12,147
2265,500659,501729,154,962
8127,501346,500134,177,832
12185,501995,500625,170,350
15945,500581,501316,79,482
26078,500989,501657,64,136
12335,501765,501681,123,288
25376,501234,501268,219,477
13642,500251,500521,196,391
16088,500712,501295,89,350
27273,500121,500302,165,300
26294,500264,501646,50,147
23423,500506,500440,117,459
19396,501461,500025,134,201
11890,500990,500776,148,333
10535,501076,501370,133,524
24363,501945,501084,94,546
2090,500258,500300,181,297
15879,501971,500934,38,70
11884,500422,500063,112,437
24180,501418,501298,143,240
5495,500479,501335,146,387
22270,501912,500261,118,203
8333,500220,501498,54,166
26695,500653,500207,114,801
2886,501054,501955,112,402
18167,501948,501094,149,368
9278,501563,500943,99,402
27252,501028,500565,183,700
24531,500291,500959,94,640
21841,500189,501804,142,1048
16946,501237,501986,152,183
7168,501640,501736,65,582
25529,501263,501394,142,358
14224,501574,501899,143,647
11523,500518,501911,100,570
14225,500556,501652,149,466
13481,500968,501059,126,462
24708,501022,501413,154,362
27665,500910,500111,4,103
12316,500387,501858,119,281
11293,500376,500882,116,498
18354,500021,500953,17,160
4007,501269,501763,63,675
23411,501043,501222,101,560
27435,500515,500669,114,330
6161,500841,501058,111,737
212,500420,500031,116,635
29817,500875,500737,13,87
15218,500725,500082,166,371
1687,500058,500604,60,130
24661,501823,500839,0,164
14014,501733,500432,40,97
28275,500988,501092,146,250
14865,501146,501880,53,126
4965,501305,500794,51,97
14532,501577,501373,170,357
29148,500179,500210,131,290
8020,500625,501157,100,898
5607,500716,500948,22,137
10998,500584,501293,177,406
25993,500002,501398,16,241
14357,501367,501620,178,633
29707,500151,500459,145,263
11234,501159,500256,107,179
10693,501922,500752,71,330
14301,500813,501193,112,616
14157,501850,501441,105,318
23790,501029,501868,121,356
17354,500998,501332,37,105
22294,500871,501140,19,55
12409,901658,500545,137,386
6917,500243,501400,53,131
21624,501060,501944,155,1362
8938,500149,501280,127,997
17766,500045,500601,186,451
24954,500651,501007,153,300
8129,500659,501044,57,108
2057,501580,500752,160,279
19146,501747,500725,0,116
10120,501536,500633,126,737
3864,500896,500255,156,520
923,501127,501448,174,414
21939,500885,500174,126,776
12661,500472,500303,19,79
4613,501804,501456,60,72
1027,501463,500131,110,220
356,501511,501374,144,456
29363,500203,500354,188,821
29702,500710,500395,104,292
9985,501174,500093,17,208
1772,501917,500625,155,347
9945,500528,500621,137,254
679,500155,501266,52,105
6158,500158,501032,134,528
28674,501726,500840,176,444
21716,500356,501424,128,354
6555,500712,500989,146,462
23546,501020,500756,167,599
19868,501076,501986,125,147
1806,500939,501905,142,962
13869,500133,500138,119,297
17545,500550,500031,122,339
21127,501225,501513,130,675
5498,500022,500998,225,377
10922,500262,501504,203,527
8752,501805,501355,106,166
28907,500514,501645,169,377
29078,501513,501906,0,92
8392,500178,500297,169,1390
14567,501002,500203,153,670
4521,500652,501120,31,175
28775,501796,501572,83,232
27318,501301,500547,74,204
22933,500947,500023,125,362
17235,501048,500769,175,295
24532,501304,500652,22,43
10889,500045,500132,87,724
20268,903609,500611,129,315
14521,500762,501381,120,917
26585,501816,501323,38,89
10809,501511,501470,41,144
28137,501668,500391,166,669
20787,501058,500769,196,407
13920,500063,501010,100,312
7067,501535,501805,138,356
6249,500396,501551,38,352
26632,500190,501288,133,991
29413,501776,501255,103,415
9762,501219,501206,207,565
14847,500491,500464,142,375
2027,501830,500991,121,218
16267,501668,501763,30,157
5521,501975,501522,192,414
18063,501460,501622,144,236
17408,501982,500676,102,178
11622,501122,500262,167,178
14618,500805,500833,73,304
11416,501344,501928,117,844
15076,500330,501654,174,296
23518,900589,501073,203,312
9113,500274,500513,62,234
3920,501880,500036,100,267
24346,500870,501718,82,1046
8112,500139,501858,134,303
8156,500701,501143,155,185
29269,500529,500314,148,365
2949,501761,500671,92,283
9430,500116,501495,116,620
7584,501350,501880,104,417
22745,500373,500323,111,643
26474,501032,501993,143,644
28014,500669,501269,148,829
7481,501615,500586,165,182
21750,902333,500436,146,390
20100,501142,500571,247,83
17900,500237,501696,99,127
20256,500440,500625,100,260
1475,501953,501227,187,223
15884,500757,501023,138,617
14572,500403,501805,57,126
13267,501909,501452,128,547
22390,501130,500093,72,606
9301,500278,501414,116,584
4561,501309,500415,141,720
22265,500597,501222,167,169
11475,501846,500405,148,657
25855,501334,500218,110,305
11876,500004,501952,118,203
5642,500540,501762,183,1140
790,500461,501219,159,372
24693,500228,501700,120,296
1322,500042,500174,141,1024
28285,500429,500375,38,96
18707,500160,500658,139,519
292,501952,500314,34,97
29288,500298,501509,156,546
20832,500265,501862,168,654
11238,500847,500672,121,894
22507,500835,501166,35,128
29449,500491,500687,171,624
3497,500249,501203,129,212
9120,501631,501152,126,232
16799,500503,501197,177,149
29455,500334,501362,33,125
20728,500471,501147,172,154
19624,500737,501302,115,445
8689,500832,501901,190,620
18725,500192,500922,102,624
20980,501990,501277,135,255
29074,500655,500760,178,306
8669,500153,500252,116,944
5875,500845,500328,127,167
4279,501846,501792,182,271
6765,501467,501737,157,413
8693,501576,500278,105,701
24569,501938,500524,115,771
10617,500530,500063,43,500
24890,501951,501657,129,650
23891,500366,500604,16,58
20328,500780,501657,150,360
11079,501385,500918,14,121
29361,501904,501235,79,295
7405,500805,500422,143,458
2062,500567,501466,142,509
19287,501730,501765,217,234
10313,501383,500718,161,235
16206,500100,500744,40,106
22972,500115,501905,107,581
12395,500354,501166,137,1004
22395,501941,500300,121,747
22309,500909,501584,128,345
21552,501863,500050,44,120
11937,501081,500120,138,269
15957,500600,500843,39,81
10030,501655,501726,180,439
15072,500354,500487,151,351
23722,501203,501834,9,307
22682,501678,500438,161,105
2469,501353,501886,150,450
23812,500079,500712,167,402
9572,500825,501663,157,227
5121,500779,500023,146,314
25491,501431,500156,134,201
22909,501622,501002,136,671
2998,500978,500572,160,773
1197,501142,501070,180,450
16092,501197,500098,139,458
17732,500625,500296,180,368
2259,501271,501831,16,80
27680,500877,500632,135,496
27772,500561,501199,127,331
19,500599,501998,102,313
11175,500936,501715,159,275
21448,500314,501120,175,395
4090,500854,501345,68,202
18056,500436,501617,156,484
26010,500993,500149,179,650
6484,501645,501465,48,213
21198,501803,501143,49,60
11888,500492,500668,108,617
16174,500972,500940,26,110
2049,500959,501423,126,237
2793,501595,501038,58,91
7715,900259,501908,17,316
7844,500068,500266,193,340
18138,500532,501322,98,233
10006,501887,501718,146,493
22598,500783,500730,104,410
20875,500797,501160,143,239
1485,501183,500034,26,332
2704,500269,500510,139,653
18110,500813,500098,99,395
11542,501393,501076,195,346
5968,500518,500613,88,439
9873,501179,501412,198,349
17065,500250,500513,167,330
25446,501970,501553,27,95
21158,501198,501410,44,465
24016,500365,500319,42,392
13036,500789,500598,0,124
15892,500433,500381,136,244
3943,500433,501749,138,578
14392,500730,500562,113,277
506,500584,501226,110,168
24296,501523,501458,131,335
26562,500467,500938,185,345
8365,500990,501489,172,345
24993,500513,501638,68,587
13791,500062,501313,60,71
13217,500943,501382,135,231
28529,501704,500442,76,773
9194,501432,500177,92,244
5916,501295,500237,58,191
19174,500718,501213,92,470
9550,500981,500115,218,347
6301,501844,500608,58,143
10927,500095,500682,47,126
4012,500529,500924,99,1025
23352,501995,501776,155,475
4585,500578,500413,25,61
23832,501618,501749,215,395
11910,500099,500284,185,515
2797,501640,501717,75,391
22825,500192,500527,26,204
18755,500256,501076,115,367
10735,501685,500723,34,63
27849,500903,501481,19,84
17246,501612,501828,147,299
14973,501591,501467,57,116
16245,501573,500327,193,603
19667,500478,500065,125,240
18872,501413,500274,148,476
19091,501758,500880,113,407
1344,501759,500966,180,208
26236,500882,500352,7,259
15917,501627,501651,169,221
11821,500240,500614,15,134
10025,501850,501393,193,768
11665,500970,501721,77,246
8583,501620,501907,201,187
25085,500831,500281,140,656
10495,501062,501923,107,659
18907,500360,500944,106,353
14675,501370,500485,101,566
26607,501653,501027,114,263
22618,500844,501202,84,773
25554,501079,500583,125,558
19370,500031,500599,130,506
17187,500159,500824,176,453
3895,500936,501016,156,367
11017,501081,500099,130,1385
6350,501520,501135,132,1090
5182,501578,501211,178,314
13193,500572,501438,166,113
